,sample,id,pointing,MPT_number,z_manual,file_name,Notes
1425,CAPERS_COSMOS_V0.2.1,s000071381,P1,71381,-1.0,CAPERS_COSMOS_P1_s000071381_x1d_optext.fits,None
1426,CAPERS_COSMOS_V0.2.1,s000071573,P1,71573,-1.0,CAPERS_COSMOS_P1_s000071573_x1d.fits,None
1427,CAPERS_COSMOS_V0.2.1,s000071773,P1,71773,2.010336,CAPERS_COSMOS_P1_s000071773_x1d_optext.fits,None
1428,CAPERS_COSMOS_V0.2.1,s000071886,P1,71886,5.069067,CAPERS_COSMOS_P1_s000071886_x1d.fits,None
1429,CAPERS_COSMOS_V0.2.1,s000072489,P1,72489,-1.0,CAPERS_COSMOS_P1_s000072489_x1d_optext.fits,None
1430,CAPERS_COSMOS_V0.2.1,s000072522,P1,72522,5.031262,CAPERS_COSMOS_P1_s000072522_x1d_optext.fits,None
1431,CAPERS_COSMOS_V0.2.1,s000072540,P1,72540,3.925607,CAPERS_COSMOS_P1_s000072540_x1d_optext.fits,None
1432,CAPERS_COSMOS_V0.2.1,s000072554,P1,72554,-1.0,CAPERS_COSMOS_P1_s000072554_x1d_optext.fits,None
1433,CAPERS_COSMOS_V0.2.1,s000072650,P1,72650,4.77,CAPERS_COSMOS_P1_s000072650_x1d_optext.fits,None
1434,CAPERS_COSMOS_V0.2.1,s000072813,P1,72813,-1.0,CAPERS_COSMOS_P1_s000072813_x1d.fits,None
1435,CAPERS_COSMOS_V0.2.1,s000072859,P1,72859,-1.0,CAPERS_COSMOS_P1_s000072859_x1d_optext.fits,None
1436,CAPERS_COSMOS_V0.2.1,s000072924,P1,72924,5.841985,CAPERS_COSMOS_P1_s000072924_x1d_optext.fits,None
1437,CAPERS_COSMOS_V0.2.1,s000072976,P1,72976,-1.0,CAPERS_COSMOS_P1_s000072976_x1d.fits,None
1438,CAPERS_COSMOS_V0.2.1,s000073110,P1,73110,-1.0,CAPERS_COSMOS_P1_s000073110_x1d_optext.fits,None
1439,CAPERS_COSMOS_V0.2.1,s000073128,P1,73128,6.8,CAPERS_COSMOS_P1_s000073128_x1d_optext.fits,None
1440,CAPERS_COSMOS_V0.2.1,s000073207,P1,73207,-1.0,CAPERS_COSMOS_P1_s000073207_x1d.fits,None
1441,CAPERS_COSMOS_V0.2.1,s000073315,P1,73315,4.48,CAPERS_COSMOS_P1_s000073315_x1d_optext.fits,None
1442,CAPERS_COSMOS_V0.2.1,s000073528,P1,73528,-1.0,CAPERS_COSMOS_P1_s000073528_x1d_optext.fits,None
1443,CAPERS_COSMOS_V0.2.1,s000073646,P1,73646,-1.0,CAPERS_COSMOS_P1_s000073646_x1d_optext.fits,None
1444,CAPERS_COSMOS_V0.2.1,s000073707,P1,73707,-1.0,CAPERS_COSMOS_P1_s000073707_x1d_optext.fits,None
1445,CAPERS_COSMOS_V0.2.1,s000073825,P1,73825,-1.0,CAPERS_COSMOS_P1_s000073825_x1d.fits,None
1446,CAPERS_COSMOS_V0.2.1,s000073837,P1,73837,-1.0,CAPERS_COSMOS_P1_s000073837_x1d.fits,None
1447,CAPERS_COSMOS_V0.2.1,s000073866,P1,73866,-1.0,CAPERS_COSMOS_P1_s000073866_x1d_optext.fits,None
1448,CAPERS_COSMOS_V0.2.1,s000073892,P1,73892,6.73,CAPERS_COSMOS_P1_s000073892_x1d_optext.fits,None
1449,CAPERS_COSMOS_V0.2.1,s000073900,P1,73900,2.040026,CAPERS_COSMOS_P1_s000073900_x1d_optext.fits,None
1450,CAPERS_COSMOS_V0.2.1,s000074306,P1,74306,5.831357,CAPERS_COSMOS_P1_s000074306_x1d_optext.fits,None
1451,CAPERS_COSMOS_V0.2.1,s000074429,P1,74429,-1.0,CAPERS_COSMOS_P1_s000074429_x1d_optext.fits,None
1452,CAPERS_COSMOS_V0.2.1,s000074453,P1,74453,-1.0,CAPERS_COSMOS_P1_s000074453_x1d_optext.fits,None
1453,CAPERS_COSMOS_V0.2.1,s000074508,P1,74508,3.99436,CAPERS_COSMOS_P1_s000074508_x1d_optext.fits,None
1454,CAPERS_COSMOS_V0.2.1,s000074710,P1,74710,1.777676,CAPERS_COSMOS_P1_s000074710_x1d_optext.fits,None
1455,CAPERS_COSMOS_V0.2.1,s000074783,P1,74783,-1.0,CAPERS_COSMOS_P1_s000074783_x1d_optext.fits,None
1456,CAPERS_COSMOS_V0.2.1,s000074901,P1,74901,-1.0,CAPERS_COSMOS_P1_s000074901_x1d.fits,None
1457,CAPERS_COSMOS_V0.2.1,s000075242,P1,75242,-1.0,CAPERS_COSMOS_P1_s000075242_x1d.fits,None
1458,CAPERS_COSMOS_V0.2.1,s000075314,P1,75314,1.429749,CAPERS_COSMOS_P1_s000075314_x1d_optext.fits,None
1459,CAPERS_COSMOS_V0.2.1,s000075525,P1,75525,-1.0,CAPERS_COSMOS_P1_s000075525_x1d_optext.fits,None
1460,CAPERS_COSMOS_V0.2.1,s000075538,P1,75538,-1.0,CAPERS_COSMOS_P1_s000075538_x1d.fits,None
1461,CAPERS_COSMOS_V0.2.1,s000075555,P1,75555,5.262551,CAPERS_COSMOS_P1_s000075555_x1d_optext.fits,None
1462,CAPERS_COSMOS_V0.2.1,s000075957,P1,75957,2.104827,CAPERS_COSMOS_P1_s000075957_x1d_optext.fits,None
1463,CAPERS_COSMOS_V0.2.1,s000076712,P1,76712,-1.0,CAPERS_COSMOS_P1_s000076712_x1d_optext.fits,None
1464,CAPERS_COSMOS_V0.2.1,s000076799,P1,76799,6.017346,CAPERS_COSMOS_P1_s000076799_x1d_optext.fits,None
1465,CAPERS_COSMOS_V0.2.1,s000077529,P1,77529,4.06,CAPERS_COSMOS_P1_s000077529_x1d_optext.fits,None
1466,CAPERS_COSMOS_V0.2.1,s000077762,P1,77762,-1.0,CAPERS_COSMOS_P1_s000077762_x1d_optext.fits,None
1467,CAPERS_COSMOS_V0.2.1,s000077785,P1,77785,4.89,CAPERS_COSMOS_P1_s000077785_x1d_optext.fits,None
1468,CAPERS_COSMOS_V0.2.1,s000077876,P1,77876,4.762436,CAPERS_COSMOS_P1_s000077876_x1d.fits,None
1469,CAPERS_COSMOS_V0.2.1,s000078183,P1,78183,-1.0,CAPERS_COSMOS_P1_s000078183_x1d.fits,None
1470,CAPERS_COSMOS_V0.2.1,s000078485,P1,78485,3.84,CAPERS_COSMOS_P1_s000078485_x1d_optext.fits,None
1471,CAPERS_COSMOS_V0.2.1,s000078498,P1,78498,-1.0,CAPERS_COSMOS_P1_s000078498_x1d_optext.fits,None
1472,CAPERS_COSMOS_V0.2.1,s000078510,P1,78510,-1.0,CAPERS_COSMOS_P1_s000078510_x1d_optext.fits,None
1473,CAPERS_COSMOS_V0.2.1,s000078522,P1,78522,1.837565,CAPERS_COSMOS_P1_s000078522_x1d.fits,None
1474,CAPERS_COSMOS_V0.2.1,s000078535,P1,78535,-1.0,CAPERS_COSMOS_P1_s000078535_x1d_optext.fits,None
1475,CAPERS_COSMOS_V0.2.1,s000078542,P1,78542,-1.0,CAPERS_COSMOS_P1_s000078542_x1d_optext.fits,None
1476,CAPERS_COSMOS_V0.2.1,s000078700,P1,78700,5.51,CAPERS_COSMOS_P1_s000078700_x1d_optext.fits,None
1477,CAPERS_COSMOS_V0.2.1,s000078710,P1,78710,-1.0,CAPERS_COSMOS_P1_s000078710_x1d_optext.fits,None
1478,CAPERS_COSMOS_V0.2.1,s000078752,P1,78752,-1.0,CAPERS_COSMOS_P1_s000078752_x1d.fits,None
1479,CAPERS_COSMOS_V0.2.1,s000078771,P1,78771,5.504394,CAPERS_COSMOS_P1_s000078771_x1d_optext.fits,None
1480,CAPERS_COSMOS_V0.2.1,s000078796,P1,78796,5.51,CAPERS_COSMOS_P1_s000078796_x1d_optext.fits,None
1481,CAPERS_COSMOS_V0.2.1,s000078923,P1,78923,4.073635,CAPERS_COSMOS_P1_s000078923_x1d_optext.fits,None
1482,CAPERS_COSMOS_V0.2.1,s000078944,P1,78944,3.465045,CAPERS_COSMOS_P1_s000078944_x1d_optext.fits,None
1483,CAPERS_COSMOS_V0.2.1,s000078945,P1,78945,4.94,CAPERS_COSMOS_P1_s000078945_x1d_optext.fits,None
1484,CAPERS_COSMOS_V0.2.1,s000079150,P1,79150,3.445314,CAPERS_COSMOS_P1_s000079150_x1d.fits,None
1485,CAPERS_COSMOS_V0.2.1,s000079292,P1,79292,-1.0,CAPERS_COSMOS_P1_s000079292_x1d.fits,None
1486,CAPERS_COSMOS_V0.2.1,s000079367,P1,79367,6.8,CAPERS_COSMOS_P1_s000079367_x1d_optext.fits,None
1487,CAPERS_COSMOS_V0.2.1,s000079460,P1,79460,-1.0,CAPERS_COSMOS_P1_s000079460_x1d_optext.fits,None
1488,CAPERS_COSMOS_V0.2.1,s000079498,P1,79498,5.256559,CAPERS_COSMOS_P1_s000079498_x1d.fits,None
1489,CAPERS_COSMOS_V0.2.1,s000079505,P1,79505,2.442584,CAPERS_COSMOS_P1_s000079505_x1d_optext.fits,None
1490,CAPERS_COSMOS_V0.2.1,s000079522,P1,79522,-1.0,CAPERS_COSMOS_P1_s000079522_x1d_optext.fits,None
1491,CAPERS_COSMOS_V0.2.1,s000079535,P1,79535,-1.0,CAPERS_COSMOS_P1_s000079535_x1d.fits,None
1492,CAPERS_COSMOS_V0.2.1,s000079565,P1,79565,3.161504,CAPERS_COSMOS_P1_s000079565_x1d_optext.fits,None
1493,CAPERS_COSMOS_V0.2.1,s000079784,P1,79784,-1.0,CAPERS_COSMOS_P1_s000079784_x1d_optext.fits,None
1494,CAPERS_COSMOS_V0.2.1,s000079845,P1,79845,-1.0,CAPERS_COSMOS_P1_s000079845_x1d_optext.fits,None
1495,CAPERS_COSMOS_V0.2.1,s000079848,P1,79848,-1.0,CAPERS_COSMOS_P1_s000079848_x1d.fits,None
1496,CAPERS_COSMOS_V0.2.1,s000079863,P1,79863,2.570765,CAPERS_COSMOS_P1_s000079863_x1d_optext.fits,None
1497,CAPERS_COSMOS_V0.2.1,s000079909,P1,79909,-1.0,CAPERS_COSMOS_P1_s000079909_x1d.fits,None
1498,CAPERS_COSMOS_V0.2.1,s000080318,P1,80318,5.25,CAPERS_COSMOS_P1_s000080318_x1d_optext.fits,None
1499,CAPERS_COSMOS_V0.2.1,s000080348,P1,80348,-1.0,CAPERS_COSMOS_P1_s000080348_x1d_optext.fits,None
1500,CAPERS_COSMOS_V0.2.1,s000080402,P1,80402,-1.0,CAPERS_COSMOS_P1_s000080402_x1d_optext.fits,None
1501,CAPERS_COSMOS_V0.2.1,s000080449,P1,80449,-1.0,CAPERS_COSMOS_P1_s000080449_x1d_optext.fits,None
1502,CAPERS_COSMOS_V0.2.1,s000080759,P1,80759,2.14537,CAPERS_COSMOS_P1_s000080759_x1d_optext.fits,None
1503,CAPERS_COSMOS_V0.2.1,s000080840,P1,80840,-1.0,CAPERS_COSMOS_P1_s000080840_x1d_optext.fits,None
1504,CAPERS_COSMOS_V0.2.1,s000080866,P1,80866,3.084792,CAPERS_COSMOS_P1_s000080866_x1d.fits,None
1505,CAPERS_COSMOS_V0.2.1,s000080881,P1,80881,-1.0,CAPERS_COSMOS_P1_s000080881_x1d.fits,None
1506,CAPERS_COSMOS_V0.2.1,s000080917,P1,80917,3.84,CAPERS_COSMOS_P1_s000080917_x1d_optext.fits,None
1507,CAPERS_COSMOS_V0.2.1,s000080959,P1,80959,6.8,CAPERS_COSMOS_P1_s000080959_x1d_optext.fits,None
1508,CAPERS_COSMOS_V0.2.1,s000080999,P1,80999,-1.0,CAPERS_COSMOS_P1_s000080999_x1d.fits,None
1509,CAPERS_COSMOS_V0.2.1,s000081141,P1,81141,5.914679,CAPERS_COSMOS_P1_s000081141_x1d_optext.fits,None
1510,CAPERS_COSMOS_V0.2.1,s000081347,P1,81347,-1.0,CAPERS_COSMOS_P1_s000081347_x1d.fits,None
1511,CAPERS_COSMOS_V0.2.1,s000081459,P1,81459,-1.0,CAPERS_COSMOS_P1_s000081459_x1d_optext.fits,None
1512,CAPERS_COSMOS_V0.2.1,s000081787,P1,81787,1.983011,CAPERS_COSMOS_P1_s000081787_x1d_optext.fits,None
1513,CAPERS_COSMOS_V0.2.1,s000081936,P1,81936,4.267934,CAPERS_COSMOS_P1_s000081936_x1d_optext.fits,None
1514,CAPERS_COSMOS_V0.2.1,s000082130,P1,82130,-1.0,CAPERS_COSMOS_P1_s000082130_x1d_optext.fits,None
1515,CAPERS_COSMOS_V0.2.1,s000082667,P1,82667,-1.0,CAPERS_COSMOS_P1_s000082667_x1d_optext.fits,None
1516,CAPERS_COSMOS_V0.2.1,s000082692,P1,82692,5.82,CAPERS_COSMOS_P1_s000082692_x1d_optext.fits,None
1517,CAPERS_COSMOS_V0.2.1,s000083161,P1,83161,3.66,CAPERS_COSMOS_P1_s000083161_x1d_optext.fits,None
1518,CAPERS_COSMOS_V0.2.1,s000083567,P1,83567,2.166354,CAPERS_COSMOS_P1_s000083567_x1d_optext.fits,None
1519,CAPERS_COSMOS_V0.2.1,s000083678,P1,83678,6.8,CAPERS_COSMOS_P1_s000083678_x1d_optext.fits,None
1520,CAPERS_COSMOS_V0.2.1,s000083810,P1,83810,4.01,CAPERS_COSMOS_P1_s000083810_x1d_optext.fits,None
1521,CAPERS_COSMOS_V0.2.1,s000083820,P1,83820,-1.0,CAPERS_COSMOS_P1_s000083820_x1d.fits,None
1522,CAPERS_COSMOS_V0.2.1,s000083861,P1,83861,4.17,CAPERS_COSMOS_P1_s000083861_x1d_optext.fits,None
1523,CAPERS_COSMOS_V0.2.1,s000083874,P1,83874,-1.0,CAPERS_COSMOS_P1_s000083874_x1d_optext.fits,None
1524,CAPERS_COSMOS_V0.2.1,s000083919,P1,83919,-1.0,CAPERS_COSMOS_P1_s000083919_x1d_optext.fits,None
1525,CAPERS_COSMOS_V0.2.1,s000083998,P1,83998,-1.0,CAPERS_COSMOS_P1_s000083998_x1d.fits,None
1526,CAPERS_COSMOS_V0.2.1,s000084244,P1,84244,-1.0,CAPERS_COSMOS_P1_s000084244_x1d.fits,None
1527,CAPERS_COSMOS_V0.2.1,s000084245,P1,84245,-1.0,CAPERS_COSMOS_P1_s000084245_x1d_optext.fits,None
1528,CAPERS_COSMOS_V0.2.1,s000084246,P2,84246,-1.0,CAPERS_COSMOS_P2_s000084246_x1d_optext.fits,None
1529,CAPERS_COSMOS_V0.2.1,s000084291,P1,84291,6.002647,CAPERS_COSMOS_P1_s000084291_x1d_optext.fits,None
1530,CAPERS_COSMOS_V0.2.1,s000084409,P1,84409,5.61,CAPERS_COSMOS_P1_s000084409_x1d_optext.fits,None
1531,CAPERS_COSMOS_V0.2.1,s000084421,P1,84421,-1.0,CAPERS_COSMOS_P1_s000084421_x1d.fits,None
1532,CAPERS_COSMOS_V0.2.1,s000084513,P2,84513,5.11189,CAPERS_COSMOS_P2_s000084513_x1d_optext.fits,None
1533,CAPERS_COSMOS_V0.2.1,s000084562,P1,84562,-1.0,CAPERS_COSMOS_P1_s000084562_x1d_optext.fits,None
1534,CAPERS_COSMOS_V0.2.1,s000084722,P1,84722,2.898834,CAPERS_COSMOS_P1_s000084722_x1d_optext.fits,None
1535,CAPERS_COSMOS_V0.2.1,s000084738,P1,84738,4.168787,CAPERS_COSMOS_P1_s000084738_x1d_optext.fits,None
1536,CAPERS_COSMOS_V0.2.1,s000084836,P1,84836,-1.0,CAPERS_COSMOS_P1_s000084836_x1d.fits,None
1537,CAPERS_COSMOS_V0.2.1,s000084886,P2,84886,-1.0,CAPERS_COSMOS_P2_s000084886_x1d_optext.fits,None
1538,CAPERS_COSMOS_V0.2.1,s000085097,P1,85097,3.294671,CAPERS_COSMOS_P1_s000085097_x1d_optext.fits,None
1539,CAPERS_COSMOS_V0.2.1,s000085165,P1,85165,-1.0,CAPERS_COSMOS_P1_s000085165_x1d.fits,None
1540,CAPERS_COSMOS_V0.2.1,s000085242,P1,85242,3.552278,CAPERS_COSMOS_P1_s000085242_x1d_optext.fits,None
1541,CAPERS_COSMOS_V0.2.1,s000085350,P2,85350,2.526721,CAPERS_COSMOS_P2_s000085350_x1d_optext.fits,None
1542,CAPERS_COSMOS_V0.2.1,s000085478,P2,85478,-1.0,CAPERS_COSMOS_P2_s000085478_x1d_optext.fits,None
1543,CAPERS_COSMOS_V0.2.1,s000085711,P1,85711,4.73,CAPERS_COSMOS_P1_s000085711_x1d_optext.fits,None
1544,CAPERS_COSMOS_V0.2.1,s000085769,P1,85769,3.962157,CAPERS_COSMOS_P1_s000085769_x1d_optext.fits,None
1545,CAPERS_COSMOS_V0.2.1,s000085809,P2,85809,-1.0,CAPERS_COSMOS_P2_s000085809_x1d.fits,None
1546,CAPERS_COSMOS_V0.2.1,s000085838,P1,85838,-1.0,CAPERS_COSMOS_P1_s000085838_x1d.fits,None
1547,CAPERS_COSMOS_V0.2.1,s000085850,P1,85850,-1.0,CAPERS_COSMOS_P1_s000085850_x1d.fits,None
1548,CAPERS_COSMOS_V0.2.1,s000085899,P1,85899,-1.0,CAPERS_COSMOS_P1_s000085899_x1d.fits,None
1549,CAPERS_COSMOS_V0.2.1,s000086023,P1,86023,-1.0,CAPERS_COSMOS_P1_s000086023_x1d.fits,None
1550,CAPERS_COSMOS_V0.2.1,s000086214,P1,86214,-1.0,CAPERS_COSMOS_P1_s000086214_x1d_optext.fits,None
1551,CAPERS_COSMOS_V0.2.1,s000086275,P2,86275,-1.0,CAPERS_COSMOS_P2_s000086275_x1d.fits,None
1552,CAPERS_COSMOS_V0.2.1,s000086282,P1,86282,4.009453,CAPERS_COSMOS_P1_s000086282_x1d_optext.fits,None
1553,CAPERS_COSMOS_V0.2.1,s000086508,P3,86508,-1.0,CAPERS_COSMOS_P3_s000086508_x1d.fits,None
1554,CAPERS_COSMOS_V0.2.1,s000086561,P1,86561,4.181174,CAPERS_COSMOS_P1_s000086561_x1d.fits,None
1555,CAPERS_COSMOS_V0.2.1,s000086574,P1,86574,4.17,CAPERS_COSMOS_P1_s000086574_x1d.fits,None
1556,CAPERS_COSMOS_V0.2.1,s000086703,P2,86703,2.505301,CAPERS_COSMOS_P2_s000086703_x1d_optext.fits,None
1557,CAPERS_COSMOS_V0.2.1,s000086723,P1,86723,2.091193,CAPERS_COSMOS_P1_s000086723_x1d_optext.fits,None
1558,CAPERS_COSMOS_V0.2.1,s000086965,P2,86965,-1.0,CAPERS_COSMOS_P2_s000086965_x1d_optext.fits,None
1559,CAPERS_COSMOS_V0.2.1,s000086986,P3,86986,5.497223,CAPERS_COSMOS_P3_s000086986_x1d_optext.fits,None
1560,CAPERS_COSMOS_V0.2.1,s000087111,P3,87111,-1.0,CAPERS_COSMOS_P3_s000087111_x1d.fits,None
1561,CAPERS_COSMOS_V0.2.1,s000087352,P3,87352,-1.0,CAPERS_COSMOS_P3_s000087352_x1d_optext.fits,None
1562,CAPERS_COSMOS_V0.2.1,s000087688,P3,87688,-1.0,CAPERS_COSMOS_P3_s000087688_x1d.fits,None
1563,CAPERS_COSMOS_V0.2.1,s000087891,P3,87891,4.42,CAPERS_COSMOS_P3_s000087891_x1d.fits,None
1564,CAPERS_COSMOS_V0.2.1,s000088196,P2,88196,-1.0,CAPERS_COSMOS_P2_s000088196_x1d_optext.fits,None
1565,CAPERS_COSMOS_V0.2.1,s000088286,P3,88286,-1.0,CAPERS_COSMOS_P3_s000088286_x1d.fits,None
1566,CAPERS_COSMOS_V0.2.1,s000088305,P2,88305,-1.0,CAPERS_COSMOS_P2_s000088305_x1d_optext.fits,None
1567,CAPERS_COSMOS_V0.2.1,s000088418,P3,88418,5.87,CAPERS_COSMOS_P3_s000088418_x1d_optext.fits,None
1568,CAPERS_COSMOS_V0.2.1,s000088435,P3,88435,-1.0,CAPERS_COSMOS_P3_s000088435_x1d_optext.fits,None
1569,CAPERS_COSMOS_V0.2.1,s000088467,P2,88467,5.66,CAPERS_COSMOS_P2_s000088467_x1d_optext.fits,None
1570,CAPERS_COSMOS_V0.2.1,s000088474,P3,88474,2.292076,CAPERS_COSMOS_P3_s000088474_x1d.fits,None
1571,CAPERS_COSMOS_V0.2.1,s000088512,P2,88512,-1.0,CAPERS_COSMOS_P2_s000088512_x1d_optext.fits,None
1572,CAPERS_COSMOS_V0.2.1,s000088828,P3,88828,-1.0,CAPERS_COSMOS_P3_s000088828_x1d.fits,None
1573,CAPERS_COSMOS_V0.2.1,s000088847,P3,88847,-1.0,CAPERS_COSMOS_P3_s000088847_x1d.fits,None
1574,CAPERS_COSMOS_V0.2.1,s000088982,P2,88982,2.623588,CAPERS_COSMOS_P2_s000088982_x1d.fits,None
1575,CAPERS_COSMOS_V0.2.1,s000089156,P2,89156,3.468023,CAPERS_COSMOS_P2_s000089156_x1d_optext.fits,None
1576,CAPERS_COSMOS_V0.2.1,s000089157,P3,89157,-1.0,CAPERS_COSMOS_P3_s000089157_x1d_optext.fits,None
1577,CAPERS_COSMOS_V0.2.1,s000089232,P2,89232,4.175605,CAPERS_COSMOS_P2_s000089232_x1d_optext.fits,None
1578,CAPERS_COSMOS_V0.2.1,s000089329,P2,89329,-1.0,CAPERS_COSMOS_P2_s000089329_x1d.fits,None
1579,CAPERS_COSMOS_V0.2.1,s000089433,P2,89433,1.972156,CAPERS_COSMOS_P2_s000089433_x1d_optext.fits,None
1580,CAPERS_COSMOS_V0.2.1,s000089549,P3,89549,4.781818,CAPERS_COSMOS_P3_s000089549_x1d.fits,None
1581,CAPERS_COSMOS_V0.2.1,s000089661,P2,89661,-1.0,CAPERS_COSMOS_P2_s000089661_x1d_optext.fits,None
1582,CAPERS_COSMOS_V0.2.1,s000089787,P3,89787,3.677031,CAPERS_COSMOS_P3_s000089787_x1d_optext.fits,None
1583,CAPERS_COSMOS_V0.2.1,s000089838,P3,89838,1.207755,CAPERS_COSMOS_P3_s000089838_x1d.fits,Object lines are in absorption
1584,CAPERS_COSMOS_V0.2.1,s000089900,P3,89900,-1.0,CAPERS_COSMOS_P3_s000089900_x1d.fits,None
1585,CAPERS_COSMOS_V0.2.1,s000089926,P2,89926,-1.0,CAPERS_COSMOS_P2_s000089926_x1d_optext.fits,None
1586,CAPERS_COSMOS_V0.2.1,s000090105,P3,90105,-1.0,CAPERS_COSMOS_P3_s000090105_x1d.fits,None
1587,CAPERS_COSMOS_V0.2.1,s000090194,P2,90194,-1.0,CAPERS_COSMOS_P2_s000090194_x1d_optext.fits,None
1588,CAPERS_COSMOS_V0.2.1,s000090600,P2,90600,2.818855,CAPERS_COSMOS_P2_s000090600_x1d_optext.fits,None
1589,CAPERS_COSMOS_V0.2.1,s000090786,P2,90786,-1.0,CAPERS_COSMOS_P2_s000090786_x1d_optext.fits,None
1590,CAPERS_COSMOS_V0.2.1,s000091133,P2,91133,4.42,CAPERS_COSMOS_P2_s000091133_x1d_optext.fits,None
1591,CAPERS_COSMOS_V0.2.1,s000091209,P2,91209,-1.0,CAPERS_COSMOS_P2_s000091209_x1d.fits,None
1592,CAPERS_COSMOS_V0.2.1,s000091244,P3,91244,-1.0,CAPERS_COSMOS_P3_s000091244_x1d.fits,None
1593,CAPERS_COSMOS_V0.2.1,s000091591,P3,91591,-1.0,CAPERS_COSMOS_P3_s000091591_x1d_optext.fits,None
1594,CAPERS_COSMOS_V0.2.1,s000091875,P2,91875,1.649424,CAPERS_COSMOS_P2_s000091875_x1d_optext.fits,None
1595,CAPERS_COSMOS_V0.2.1,s000092217,P3,92217,-1.0,CAPERS_COSMOS_P3_s000092217_x1d.fits,None
1596,CAPERS_COSMOS_V0.2.1,s000092289,P2,92289,5.56128,CAPERS_COSMOS_P2_s000092289_x1d_optext.fits,None
1597,CAPERS_COSMOS_V0.2.1,s000092316,P2,92316,5.553692,CAPERS_COSMOS_P2_s000092316_x1d_optext.fits,None
1598,CAPERS_COSMOS_V0.2.1,s000092399,P2,92399,7.167006,CAPERS_COSMOS_P2_s000092399_x1d_optext.fits,None
1599,CAPERS_COSMOS_V0.2.1,s000092493,P2,92493,-1.0,CAPERS_COSMOS_P2_s000092493_x1d_optext.fits,None
1600,CAPERS_COSMOS_V0.2.1,s000092498,P3,92498,-1.0,CAPERS_COSMOS_P3_s000092498_x1d.fits,None
1601,CAPERS_COSMOS_V0.2.1,s000092529,P2,92529,7.356596,CAPERS_COSMOS_P2_s000092529_x1d_optext.fits,None
1602,CAPERS_COSMOS_V0.2.1,s000092544,P3,92544,2.65,CAPERS_COSMOS_P3_s000092544_x1d_optext.fits,None
1603,CAPERS_COSMOS_V0.2.1,s000092553,P3,92553,-1.0,CAPERS_COSMOS_P3_s000092553_x1d.fits,Negative continuum?
1604,CAPERS_COSMOS_V0.2.1,s000092575,P2,92575,2.732209,CAPERS_COSMOS_P2_s000092575_x1d_optext.fits,None
1605,CAPERS_COSMOS_V0.2.1,s000092603,P2,92603,0.54147,CAPERS_COSMOS_P2_s000092603_x1d.fits,None
1606,CAPERS_COSMOS_V0.2.1,s000092626,P3,92626,-1.0,CAPERS_COSMOS_P3_s000092626_x1d.fits,None
1607,CAPERS_COSMOS_V0.2.1,s000092661,P3,92661,4.695994,CAPERS_COSMOS_P3_s000092661_x1d_optext.fits,None
1608,CAPERS_COSMOS_V0.2.1,s000092716,P3,92716,1.825537,CAPERS_COSMOS_P3_s000092716_x1d_optext.fits,None
1609,CAPERS_COSMOS_V0.2.1,s000092844,P2,92844,3.858466,CAPERS_COSMOS_P2_s000092844_x1d_optext.fits,None
1610,CAPERS_COSMOS_V0.2.1,s000092874,P3,92874,-1.0,CAPERS_COSMOS_P3_s000092874_x1d.fits,Possible background object
1611,CAPERS_COSMOS_V0.2.1,s000092922,P3,92922,-1.0,CAPERS_COSMOS_P3_s000092922_x1d_optext.fits,None
1612,CAPERS_COSMOS_V0.2.1,s000092998,P3,92998,-1.0,CAPERS_COSMOS_P3_s000092998_x1d_optext.fits,None
1613,CAPERS_COSMOS_V0.2.1,s000093088,P2,93088,-1.0,CAPERS_COSMOS_P2_s000093088_x1d_optext.fits,None
1614,CAPERS_COSMOS_V0.2.1,s000093119,P3,93119,-1.0,CAPERS_COSMOS_P3_s000093119_x1d_optext.fits,None
1615,CAPERS_COSMOS_V0.2.1,s000093127,P3,93127,2.109489,CAPERS_COSMOS_P3_s000093127_x1d_optext.fits,None
1616,CAPERS_COSMOS_V0.2.1,s000093202,P3,93202,-1.0,CAPERS_COSMOS_P3_s000093202_x1d_optext.fits,None
1617,CAPERS_COSMOS_V0.2.1,s000093227,P2,93227,2.523413,CAPERS_COSMOS_P2_s000093227_x1d_optext.fits,None
1618,CAPERS_COSMOS_V0.2.1,s000093583,P3,93583,-1.0,CAPERS_COSMOS_P3_s000093583_x1d_optext.fits,None
1619,CAPERS_COSMOS_V0.2.1,s000093597,P3,93597,3.540091,CAPERS_COSMOS_P3_s000093597_x1d.fits,None
1620,CAPERS_COSMOS_V0.2.1,s000093632,P3,93632,-1.0,CAPERS_COSMOS_P3_s000093632_x1d_optext.fits,None
1621,CAPERS_COSMOS_V0.2.1,s000093655,P2,93655,-1.0,CAPERS_COSMOS_P2_s000093655_x1d.fits,None
1622,CAPERS_COSMOS_V0.2.1,s000093864,P3,93864,-1.0,CAPERS_COSMOS_P3_s000093864_x1d_optext.fits,None
1623,CAPERS_COSMOS_V0.2.1,s000093916,P3,93916,-1.0,CAPERS_COSMOS_P3_s000093916_x1d.fits,None
1624,CAPERS_COSMOS_V0.2.1,s000093939,P3,93939,-1.0,CAPERS_COSMOS_P3_s000093939_x1d.fits,None
1625,CAPERS_COSMOS_V0.2.1,s000094001,P3,94001,6.04,CAPERS_COSMOS_P3_s000094001_x1d.fits,None
1626,CAPERS_COSMOS_V0.2.1,s000094180,P2,94180,-1.0,CAPERS_COSMOS_P2_s000094180_x1d_optext.fits,None
