               sample          id       pointing  MPT_number   z_manual  z_gaussian                                    optext
213   CAPERS_EGS_V0.2  s000007453             P2        7453   1.595086   -1.000000                                       NaN
214   CAPERS_EGS_V0.2  s000007456             P1        7456  -1.000000   -1.000000                                       NaN
215   CAPERS_EGS_V0.2  s000007467             P4        7467   1.929277    1.921721  CAPERS_EGS_P4_s000007467_x1d_optext.fits
216   CAPERS_EGS_V0.2  s000007494             P2        7494   3.390000    3.387463  CAPERS_EGS_P2_s000007494_x1d_optext.fits
217   CAPERS_EGS_V0.2  s000007498             P2        7498   4.480000    4.480605  CAPERS_EGS_P2_s000007498_x1d_optext.fits
218   CAPERS_EGS_V0.2  s000007545             P1        7545  -1.000000   -1.000000  CAPERS_EGS_P1_s000007545_x1d_optext.fits
219   CAPERS_EGS_V0.2  s000007575             P2        7575   1.067898    1.084938  CAPERS_EGS_P2_s000007575_x1d_optext.fits
220   CAPERS_EGS_V0.2  s000007582             P4        7582  -1.000000   -1.000000                                       NaN
221   CAPERS_EGS_V0.2  s000007611             P4        7611   0.760430    0.756401  CAPERS_EGS_P4_s000007611_x1d_optext.fits
222   CAPERS_EGS_V0.2  s000007631             P2        7631   1.526478   -1.000000  CAPERS_EGS_P2_s000007631_x1d_optext.fits
223   CAPERS_EGS_V0.2  s000007636             P2        7636   1.392672    1.404274  CAPERS_EGS_P2_s000007636_x1d_optext.fits
224   CAPERS_EGS_V0.2  s000007648             P2        7648   2.930000    2.948653  CAPERS_EGS_P2_s000007648_x1d_optext.fits
225   CAPERS_EGS_V0.2  s000007665             P3        7665   3.440000    3.442435  CAPERS_EGS_P3_s000007665_x1d_optext.fits
226   CAPERS_EGS_V0.2  s000007722             P3        7722   3.212326   -1.000000  CAPERS_EGS_P3_s000007722_x1d_optext.fits
227   CAPERS_EGS_V0.2  s000007761             P4        7761   3.858982    3.858486  CAPERS_EGS_P4_s000007761_x1d_optext.fits
228   CAPERS_EGS_V0.2  s000007768             P2        7768   1.349182    1.337305  CAPERS_EGS_P2_s000007768_x1d_optext.fits
229   CAPERS_EGS_V0.2  s000007771             P2        7771   4.483664   -1.000000  CAPERS_EGS_P2_s000007771_x1d_optext.fits
230   CAPERS_EGS_V0.2  s000007786             P2        7786   1.546198   -1.000000  CAPERS_EGS_P2_s000007786_x1d_optext.fits
231   CAPERS_EGS_V0.2  s000007806             P3        7806   3.458775    3.454921  CAPERS_EGS_P3_s000007806_x1d_optext.fits
232   CAPERS_EGS_V0.2  s000007816             P2        7816   1.500000    1.510096  CAPERS_EGS_P2_s000007816_x1d_optext.fits
233   CAPERS_EGS_V0.2  s000007837             P4        7837  -1.000000   -1.000000  CAPERS_EGS_P4_s000007837_x1d_optext.fits
234   CAPERS_EGS_V0.2  s000007891             P2        7891   2.760000    2.776265  CAPERS_EGS_P2_s000007891_x1d_optext.fits
235   CAPERS_EGS_V0.2  s000007907             P1        7907   1.627057    1.628060  CAPERS_EGS_P1_s000007907_x1d_optext.fits
236   CAPERS_EGS_V0.2  s000007914             P3        7914  -1.000000   -1.000000                                       NaN
237   CAPERS_EGS_V0.2  s000007922             P4        7922  -1.000000   -1.000000  CAPERS_EGS_P4_s000007922_x1d_optext.fits
238   CAPERS_EGS_V0.2  s000007937             P2        7937   2.371557    2.376560  CAPERS_EGS_P2_s000007937_x1d_optext.fits
239   CAPERS_EGS_V0.2  s000007988             P3        7988  -1.000000   -1.000000                                       NaN
240   CAPERS_EGS_V0.2  s000007992             P4        7992   3.239848    3.233483  CAPERS_EGS_P4_s000007992_x1d_optext.fits
241   CAPERS_EGS_V0.2  s000008006             P3        8006  -1.000000   -1.000000  CAPERS_EGS_P3_s000008006_x1d_optext.fits
242   CAPERS_EGS_V0.2  s000008030             P1        8030  -1.000000   -1.000000  CAPERS_EGS_P1_s000008030_x1d_optext.fits
243   CAPERS_EGS_V0.2  s000008035             P1        8035   2.571386    2.587338  CAPERS_EGS_P1_s000008035_x1d_optext.fits
244   CAPERS_EGS_V0.2  s000008041             P1        8041  -1.000000   -1.000000  CAPERS_EGS_P1_s000008041_x1d_optext.fits
245   CAPERS_EGS_V0.2  s000008058             P4        8058  -1.000000   -1.000000  CAPERS_EGS_P4_s000008058_x1d_optext.fits
246   CAPERS_EGS_V0.2  s000008059             P2        8059  -1.000000   -1.000000                                       NaN
247   CAPERS_EGS_V0.2  s000008117             P4        8117  -1.000000   -1.000000  CAPERS_EGS_P4_s000008117_x1d_optext.fits
248   CAPERS_EGS_V0.2  s000008140             P2        8140   1.660000    1.659114  CAPERS_EGS_P2_s000008140_x1d_optext.fits
249   CAPERS_EGS_V0.2  s000008143             P2        8143  -1.000000   -1.000000                                       NaN
250   CAPERS_EGS_V0.2  s000008172             P1        8172  -1.000000   -1.000000  CAPERS_EGS_P1_s000008172_x1d_optext.fits
251   CAPERS_EGS_V0.2  s000008218             P2        8218  -1.000000   -1.000000                                       NaN
252   CAPERS_EGS_V0.2  s000008227             P2        8227   2.044775    2.029217  CAPERS_EGS_P2_s000008227_x1d_optext.fits
253   CAPERS_EGS_V0.2  s000008321             P3        8321   2.802291    2.809591  CAPERS_EGS_P3_s000008321_x1d_optext.fits
254   CAPERS_EGS_V0.2  s000008355             P1        8355   1.355657    1.348004  CAPERS_EGS_P1_s000008355_x1d_optext.fits
255   CAPERS_EGS_V0.2  s000008374             P2        8374   4.470000    4.476200  CAPERS_EGS_P2_s000008374_x1d_optext.fits
256   CAPERS_EGS_V0.2  s000008378             P1        8378  -1.000000   -1.000000                                       NaN
257   CAPERS_EGS_V0.2  s000008402             P4        8402  -1.000000   -1.000000  CAPERS_EGS_P4_s000008402_x1d_optext.fits
258   CAPERS_EGS_V0.2  s000008453             P2        8453   4.480000    4.485898  CAPERS_EGS_P2_s000008453_x1d_optext.fits
259   CAPERS_EGS_V0.2  s000008458             P1        8458  -1.000000   -1.000000  CAPERS_EGS_P1_s000008458_x1d_optext.fits
260   CAPERS_EGS_V0.2  s000008461             P2        8461   0.476707   -1.000000  CAPERS_EGS_P2_s000008461_x1d_optext.fits
261   CAPERS_EGS_V0.2  s000008467             P3        8467   3.270000    3.269537  CAPERS_EGS_P3_s000008467_x1d_optext.fits
262   CAPERS_EGS_V0.2  s000008473             P4        8473   4.690000    4.694197  CAPERS_EGS_P4_s000008473_x1d_optext.fits
263   CAPERS_EGS_V0.2  s000008485             P3        8485   2.940000    2.942793  CAPERS_EGS_P3_s000008485_x1d_optext.fits
264   CAPERS_EGS_V0.2  s000008488             P2        8488   2.270000    2.292557  CAPERS_EGS_P2_s000008488_x1d_optext.fits
265   CAPERS_EGS_V0.2  s000008490             P2        8490  -1.000000   -1.000000                                       NaN
266   CAPERS_EGS_V0.2  s000008518             P1        8518   1.245778    1.248229  CAPERS_EGS_P1_s000008518_x1d_optext.fits
267   CAPERS_EGS_V0.2  s000008551             P2        8551   3.330000    3.329576  CAPERS_EGS_P2_s000008551_x1d_optext.fits
268   CAPERS_EGS_V0.2  s000008568             P2        8568  -1.000000   -1.000000  CAPERS_EGS_P2_s000008568_x1d_optext.fits
269   CAPERS_EGS_V0.2  s000008598             P3        8598   0.450170   -1.000000  CAPERS_EGS_P3_s000008598_x1d_optext.fits
270   CAPERS_EGS_V0.2  s000008600             P2        8600   3.479093   -1.000000  CAPERS_EGS_P2_s000008600_x1d_optext.fits
271   CAPERS_EGS_V0.2  s000008618             P1        8618  -1.000000   -1.000000                                       NaN
272   CAPERS_EGS_V0.2  s000008618             P2        8618  -1.000000   -1.000000                                       NaN
273   CAPERS_EGS_V0.2  s000008618  MultiPointing        8618  -1.000000   -1.000000     CAPERS_EGS_s000008618_x1d_optext.fits
274   CAPERS_EGS_V0.2  s000008619             P1        8619   2.028556   -1.000000  CAPERS_EGS_P1_s000008619_x1d_optext.fits
275   CAPERS_EGS_V0.2  s000008626             P3        8626   4.487807   -1.000000  CAPERS_EGS_P3_s000008626_x1d_optext.fits
276   CAPERS_EGS_V0.2  s000008633             P2        8633  -1.000000   -1.000000  CAPERS_EGS_P2_s000008633_x1d_optext.fits
277   CAPERS_EGS_V0.2  s000008642             P3        8642   1.810000    1.822179  CAPERS_EGS_P3_s000008642_x1d_optext.fits
278   CAPERS_EGS_V0.2  s000008666             P2        8666   6.970000    6.981798  CAPERS_EGS_P2_s000008666_x1d_optext.fits
279   CAPERS_EGS_V0.2  s000008672             P2        8672  -1.000000   -1.000000                                       NaN
280   CAPERS_EGS_V0.2  s000008700             P3        8700   3.580000    3.598095  CAPERS_EGS_P3_s000008700_x1d_optext.fits
281   CAPERS_EGS_V0.2  s000008722             P2        8722   1.400000    1.403716  CAPERS_EGS_P2_s000008722_x1d_optext.fits
282   CAPERS_EGS_V0.2  s000008731             P4        8731   1.212405    1.209862  CAPERS_EGS_P4_s000008731_x1d_optext.fits
283   CAPERS_EGS_V0.2  s000008732             P4        8732   4.804116    4.809561  CAPERS_EGS_P4_s000008732_x1d_optext.fits
284   CAPERS_EGS_V0.2  s000008752             P3        8752   8.340000    8.352658  CAPERS_EGS_P3_s000008752_x1d_optext.fits
285   CAPERS_EGS_V0.2  s000008762             P1        8762  -1.000000   -1.000000  CAPERS_EGS_P1_s000008762_x1d_optext.fits
286   CAPERS_EGS_V0.2  s000008781             P4        8781  -1.000000   -1.000000                                       NaN
287   CAPERS_EGS_V0.2  s000008782             P4        8782   6.335361   -1.000000  CAPERS_EGS_P4_s000008782_x1d_optext.fits
288   CAPERS_EGS_V0.2  s000008800             P3        8800  -1.000000   -1.000000                                       NaN
289   CAPERS_EGS_V0.2  s000008812             P3        8812   2.000906   -1.000000  CAPERS_EGS_P3_s000008812_x1d_optext.fits
290   CAPERS_EGS_V0.2  s000008828             P2        8828   0.712892    0.718161  CAPERS_EGS_P2_s000008828_x1d_optext.fits
291   CAPERS_EGS_V0.2  s000008844             P3        8844   5.980000    5.987159  CAPERS_EGS_P3_s000008844_x1d_optext.fits
292   CAPERS_EGS_V0.2  s000008904             P2        8904  -1.000000   -1.000000  CAPERS_EGS_P2_s000008904_x1d_optext.fits
293   CAPERS_EGS_V0.2  s000008916  MultiPointing        8916  -1.000000   -1.000000     CAPERS_EGS_s000008916_x1d_optext.fits
294   CAPERS_EGS_V0.2  s000008916             P3        8916  -1.000000   -1.000000                                       NaN
295   CAPERS_EGS_V0.2  s000008916             P2        8916  -1.000000   -1.000000  CAPERS_EGS_P2_s000008916_x1d_optext.fits
296   CAPERS_EGS_V0.2  s000008918             P4        8918  -1.000000   -1.000000  CAPERS_EGS_P4_s000008918_x1d_optext.fits
297   CAPERS_EGS_V0.2  s000008923             P1        8923  -1.000000   -1.000000                                       NaN
298   CAPERS_EGS_V0.2  s000008945             P1        8945   3.960210    3.958691  CAPERS_EGS_P1_s000008945_x1d_optext.fits
299   CAPERS_EGS_V0.2  s000008996             P4        8996   1.010000    0.989592  CAPERS_EGS_P4_s000008996_x1d_optext.fits
300   CAPERS_EGS_V0.2  s000008997             P4        8997  -1.000000   -1.000000                                       NaN
301   CAPERS_EGS_V0.2  s000009002             P1        9002  -1.000000   -1.000000  CAPERS_EGS_P1_s000009002_x1d_optext.fits
302   CAPERS_EGS_V0.2  s000009013             P3        9013  -1.000000   -1.000000  CAPERS_EGS_P3_s000009013_x1d_optext.fits
303   CAPERS_EGS_V0.2  s000009014             P1        9014   2.640000    2.604648  CAPERS_EGS_P1_s000009014_x1d_optext.fits
304   CAPERS_EGS_V0.2  s000009027             P4        9027   5.330000    5.322340  CAPERS_EGS_P4_s000009027_x1d_optext.fits
305   CAPERS_EGS_V0.2  s000009028             P4        9028   5.300000    5.299808  CAPERS_EGS_P4_s000009028_x1d_optext.fits
306   CAPERS_EGS_V0.2  s000009056             P4        9056  -1.000000   -1.000000  CAPERS_EGS_P4_s000009056_x1d_optext.fits
307   CAPERS_EGS_V0.2  s000009080             P1        9080   5.160000    5.164160  CAPERS_EGS_P1_s000009080_x1d_optext.fits
308   CAPERS_EGS_V0.2  s000009080             P2        9080   5.160000    5.159329  CAPERS_EGS_P2_s000009080_x1d_optext.fits
309   CAPERS_EGS_V0.2  s000009080  MultiPointing        9080   5.160000    5.159938     CAPERS_EGS_s000009080_x1d_optext.fits
310   CAPERS_EGS_V0.2  s000009093             P1        9093   2.010000    2.040324  CAPERS_EGS_P1_s000009093_x1d_optext.fits
311   CAPERS_EGS_V0.2  s000009102             P4        9102   2.300112    2.292050  CAPERS_EGS_P4_s000009102_x1d_optext.fits
312   CAPERS_EGS_V0.2  s000009107             P4        9107   5.320000    5.311269  CAPERS_EGS_P4_s000009107_x1d_optext.fits
313   CAPERS_EGS_V0.2  s000009117             P2        9117   5.074806    5.078770  CAPERS_EGS_P2_s000009117_x1d_optext.fits
314   CAPERS_EGS_V0.2  s000009166             P3        9166   1.058476    1.057773  CAPERS_EGS_P3_s000009166_x1d_optext.fits
315   CAPERS_EGS_V0.2  s000009191             P1        9191  -1.000000   -1.000000  CAPERS_EGS_P1_s000009191_x1d_optext.fits
316   CAPERS_EGS_V0.2  s000009205             P4        9205   1.083662    1.078221  CAPERS_EGS_P4_s000009205_x1d_optext.fits
317   CAPERS_EGS_V0.2  s000009234             P2        9234   4.780000    4.785898  CAPERS_EGS_P2_s000009234_x1d_optext.fits
318   CAPERS_EGS_V0.2  s000009244             P2        9244   5.190000    5.201979  CAPERS_EGS_P2_s000009244_x1d_optext.fits
319   CAPERS_EGS_V0.2  s000009253             P3        9253   2.997667   -1.000000  CAPERS_EGS_P3_s000009253_x1d_optext.fits
320   CAPERS_EGS_V0.2  s000009300             P4        9300  -1.000000   -1.000000  CAPERS_EGS_P4_s000009300_x1d_optext.fits
321   CAPERS_EGS_V0.2  s000009341             P4        9341  -1.000000   -1.000000                                       NaN
322   CAPERS_EGS_V0.2  s000009364             P1        9364   2.089319    2.098738  CAPERS_EGS_P1_s000009364_x1d_optext.fits
323   CAPERS_EGS_V0.2  s000009365             P2        9365   1.597902    1.591864  CAPERS_EGS_P2_s000009365_x1d_optext.fits
324   CAPERS_EGS_V0.2  s000009427             P2        9427   2.157691    2.171109  CAPERS_EGS_P2_s000009427_x1d_optext.fits
325   CAPERS_EGS_V0.2  s000009454             P4        9454   3.215186   -1.000000                                       NaN
326   CAPERS_EGS_V0.2  s000009473             P2        9473  -1.000000   -1.000000                                       NaN
327   CAPERS_EGS_V0.2  s000009483             P1        9483   5.087357    5.081009  CAPERS_EGS_P1_s000009483_x1d_optext.fits
328   CAPERS_EGS_V0.2  s000009503             P3        9503   6.202908    6.202409  CAPERS_EGS_P3_s000009503_x1d_optext.fits
329   CAPERS_EGS_V0.2  s000009557             P3        9557   3.240000    3.244232  CAPERS_EGS_P3_s000009557_x1d_optext.fits
330   CAPERS_EGS_V0.2  s000009572             P2        9572  -1.000000   -1.000000  CAPERS_EGS_P2_s000009572_x1d_optext.fits
331   CAPERS_EGS_V0.2  s000009603             P3        9603   2.270000    2.287273  CAPERS_EGS_P3_s000009603_x1d_optext.fits
332   CAPERS_EGS_V0.2  s000009716             P3        9716   5.760000    5.765772  CAPERS_EGS_P3_s000009716_x1d_optext.fits
333   CAPERS_EGS_V0.2  s000009719             P4        9719  -1.000000   -1.000000  CAPERS_EGS_P4_s000009719_x1d_optext.fits
334   CAPERS_EGS_V0.2  s000009736             P3        9736   1.695697   -1.000000  CAPERS_EGS_P3_s000009736_x1d_optext.fits
335   CAPERS_EGS_V0.2  s000009780             P4        9780   3.430000    3.431163  CAPERS_EGS_P4_s000009780_x1d_optext.fits
336   CAPERS_EGS_V0.2  s000009783             P3        9783  -1.000000   -1.000000  CAPERS_EGS_P3_s000009783_x1d_optext.fits
337   CAPERS_EGS_V0.2  s000009788             P3        9788  -1.000000   -1.000000  CAPERS_EGS_P3_s000009788_x1d_optext.fits
338   CAPERS_EGS_V0.2  s000009855             P1        9855   4.277094    4.278681  CAPERS_EGS_P1_s000009855_x1d_optext.fits
339   CAPERS_EGS_V0.2  s000009872             P3        9872  -1.000000   -1.000000                                       NaN
340   CAPERS_EGS_V0.2  s000009877             P1        9877  -1.000000   -1.000000  CAPERS_EGS_P1_s000009877_x1d_optext.fits
341   CAPERS_EGS_V0.2  s000009890             P4        9890   1.310000    1.349773  CAPERS_EGS_P4_s000009890_x1d_optext.fits
342   CAPERS_EGS_V0.2  s000009961             P3        9961   1.673875    1.688356  CAPERS_EGS_P3_s000009961_x1d_optext.fits
343   CAPERS_EGS_V0.2  s000009964             P1        9964  -1.000000   -1.000000  CAPERS_EGS_P1_s000009964_x1d_optext.fits
344   CAPERS_EGS_V0.2  s000009967             P4        9967  -1.000000   -1.000000  CAPERS_EGS_P4_s000009967_x1d_optext.fits
345   CAPERS_EGS_V0.2  s000009976             P4        9976  -1.000000   -1.000000  CAPERS_EGS_P4_s000009976_x1d_optext.fits
346   CAPERS_EGS_V0.2  s000009981             P4        9981  -1.000000   -1.000000  CAPERS_EGS_P4_s000009981_x1d_optext.fits
347   CAPERS_EGS_V0.2  s000010024             P4       10024   3.396272    3.390551  CAPERS_EGS_P4_s000010024_x1d_optext.fits
348   CAPERS_EGS_V0.2  s000010033             P3       10033   2.294522    2.294278  CAPERS_EGS_P3_s000010033_x1d_optext.fits
349   CAPERS_EGS_V0.2  s000010060             P3       10060   3.610000    3.619376  CAPERS_EGS_P3_s000010060_x1d_optext.fits
350   CAPERS_EGS_V0.2  s000010108             P4       10108   6.620000    6.630154  CAPERS_EGS_P4_s000010108_x1d_optext.fits
351   CAPERS_EGS_V0.2  s000010133             P2       10133  -1.000000   -1.000000  CAPERS_EGS_P2_s000010133_x1d_optext.fits
352   CAPERS_EGS_V0.2  s000010158             P1       10158  -1.000000   -1.000000                                       NaN
353   CAPERS_EGS_V0.2  s000010181             P2       10181  -1.000000   -1.000000  CAPERS_EGS_P2_s000010181_x1d_optext.fits
354   CAPERS_EGS_V0.2  s000010186             P4       10186   1.962968   -1.000000  CAPERS_EGS_P4_s000010186_x1d_optext.fits
355   CAPERS_EGS_V0.2  s000010191             P3       10191   5.309410   -1.000000  CAPERS_EGS_P3_s000010191_x1d_optext.fits
356   CAPERS_EGS_V0.2  s000010192             P3       10192   4.940000    4.947557  CAPERS_EGS_P3_s000010192_x1d_optext.fits
