ID,ra,dec,z_med,z_UNICORN
93539,214.9703903,52.923848,,0.22
226067,214.9630756,52.9599055,,0.22
21119,214.9623891,52.8702921,,0.22
56904,214.9521668,52.8705979,,0.22
81238,214.8966004,52.9044937,,0.22
85731,214.8818843,52.8822387,,0.22
94430,214.8195511,52.8148357,,0.22
18979,214.8018106,52.7663486,,0.22
50273,214.8623072,52.7920966,,0.22
21284,214.9184272,52.8393939,,0.22
30739,214.9988915,52.8529569,,0.22
26420,214.9035871,52.8048343,,0.22
44970,214.9598389,52.8501728,,0.22
53349,214.8673341,52.8025362,,0.22
7184,215.0207143,52.9919568,,0.19
10158,215.0164727,52.9738428,,0.19
73574,214.9975779,52.9970208,,0.19
2153,214.867091,52.9111726,,0.19
78073,214.9067878,52.9203066,,0.19
84348,214.9245349,52.9159617,,0.19
10900,214.8768818,52.8709654,,0.19
18552,214.8851223,52.8287015,,0.19
54122,214.8835496,52.8158436,,0.19
85262,214.8421519,52.8553561,,0.19
91516,214.8805728,52.8670253,,0.19
227575,214.7949412,52.8518422,,0.19
13451,214.8006606,52.8010882,,0.19
21132,214.9845689,52.8859954,,0.19
21541,214.940841,52.8531752,,0.19
13070,214.8618846,52.8473818,,0.19
17538,214.8995363,52.8450563,,0.19
62624,214.9035593,52.8525,,0.19
65168,214.895224,52.8538721,,0.19
217128,215.0202083,52.9580503,,0.17
75324,215.0167224,53.0053531,,0.16
211623,215.0658818,52.9613315,,0.16
25036,214.8781281,52.7928327,,0.16
15407,214.9325291,52.8818502,,0.16
20946,214.9177845,52.8393444,,0.16
216091,215.0327921,52.9599382,,0.14
87258,215.0430295,52.9933951,,0.13
659,214.9292501,52.9636018,,0.13
56954,215.0250736,52.9223879,,0.13
60688,214.9413457,52.8739817,,0.13
87584,214.7953115,52.8152166,,0.13
91494,214.8805776,52.8667977,,0.13
15522,214.7961676,52.7842117,,0.13
52344,214.9871052,52.8854549,,0.13
15250,214.8949262,52.8560284,,0.13
57813,214.8654483,52.81158,,0.13
82047,214.936107,52.9304306,,0.1
19089,214.963993,52.8810485,,0.1
87818,214.8715546,52.8709347,,0.1
90888,214.8958353,52.8794411,,0.1
10901,214.8768473,52.8707941,,0.1
84312,214.8396387,52.8586858,,0.1
88682,214.7953791,52.8148767,,0.1
57746,214.834687,52.7895102,,0.1
44907,214.904429,52.8106666,,0.1
92742,214.869649,52.8554302,,0.1
211269,215.0849057,52.9721862,,0.07
59680,214.9517348,52.8785232,,0.07
19635,214.8671303,52.8093038,,0.07
8035,214.9892625,52.9650042,,0.04
64193,214.8558242,52.8229473,,0.04
47737,214.8879215,52.8051275,,0.04
17542,214.9032267,52.8476718,,0.04
212740,214.9208601,52.8523569,,0.02
2294,214.9886211,52.9969688,,0.01
68315,214.9858758,53.0025137,,0.01
81229,215.021533,52.9929427,,0.01
87797,214.9918411,52.9561971,,0.01
220155,215.0193136,52.9729514,,0.01
220546,214.9919433,52.9554201,,0.01
224594,215.0416396,53.0112868,,0.01
236698,215.0329348,52.9612134,,0.01
81520,214.9452616,52.9383112,,0.01
235722,215.0016827,52.9222662,,0.01
237551,215.0161108,52.9640169,,0.01
237611,215.0168763,52.9655433,,0.01
19952,214.9661014,52.8781616,,0.01
241146,214.8794604,52.9225188,,0.01
6214,214.8233728,52.8574212,,0.01
14973,214.8488934,52.8253747,,0.01
72095,214.8011292,52.8614539,,0.01
88968,214.8658359,52.8640884,,0.01
94646,214.8298473,52.8213163,,0.01
28311,214.8578352,52.763373,,0.01
48921,214.8074053,52.7501839,,0.01
67312,214.8204711,52.8027078,,0.01
233817,214.8301646,52.7657303,,0.01
43833,215.0072541,52.8812062,,0.01
54605,214.9861389,52.8897004,,0.01
235595,214.9603074,52.890708,,0.01
21179,214.9333757,52.8494923,,0.01
24241,214.937233,52.8382106,,0.01
34647,214.956394,52.825053,,0.01
49059,214.9578954,52.8575063,,0.01
61499,214.9022692,52.8484801,,0.01
