file,z
CAPERS_EGS_P7_s000027545_x1d.fits,2.902875950933098
CAPERS_EGS_P7_s000015471_x1d.fits,nan
CAPERS_EGS_P7_s000039534_x1d.fits,nan
CAPERS_EGS_P7_s000022479_x1d.fits,nan
CAPERS_EGS_P7_s000051786_x1d.fits,nan
CAPERS_EGS_P7_s000212740_x1d.fits,nan
CAPERS_EGS_P7_s000012630_x1d.fits,5.099424844067183
CAPERS_EGS_P7_s000021006_x1d.fits,nan
CAPERS_EGS_P7_s000015179_x1d.fits,1.917305972360718
CAPERS_EGS_P7_s000050773_x1d.fits,5.236856703227786
CAPERS_EGS_P7_s000095043_x1d.fits,3.002290831989268
CAPERS_EGS_P7_s000021365_x1d.fits,3.3528361403349276
CAPERS_EGS_P7_s000232250_x1d.fits,nan
CAPERS_EGS_P7_s000020069_x1d.fits,nan
CAPERS_EGS_P7_s000061937_x1d.fits,nan
CAPERS_EGS_P7_s000094968_x1d.fits,nan
CAPERS_EGS_P7_s000023569_x1d.fits,nan
CAPERS_EGS_P7_s000095458_x1d.fits,5.10008195938406
CAPERS_EGS_P7_s000046097_x1d.fits,nan
CAPERS_EGS_P7_s000060313_x1d.fits,nan
CAPERS_EGS_P7_s000028660_x1d.fits,nan
CAPERS_EGS_P7_s000034206_x1d.fits,nan
CAPERS_EGS_P7_s000207320_x1d.fits,nan
CAPERS_EGS_P7_s000057813_x1d.fits,nan
CAPERS_EGS_P7_s000017234_x1d.fits,1.8202827519134344
CAPERS_EGS_P7_s000024713_x1d.fits,3.344889980689901
CAPERS_EGS_P7_s000041778_x1d.fits,5.2415531730613765
CAPERS_EGS_P7_s000023145_x1d.fits,5.24591918055445
CAPERS_EGS_P7_s000210557_x1d.fits,1.711558261030992
CAPERS_EGS_P7_s000048819_x1d.fits,nan
CAPERS_EGS_P7_s000018437_x1d.fits,nan
CAPERS_EGS_P7_s000058046_x1d.fits,nan
CAPERS_EGS_P7_s000029876_x1d.fits,nan
CAPERS_EGS_P7_s000028598_x1d.fits,4.290923967127174
CAPERS_EGS_P7_s000202747_x1d.fits,0.7757739451133894
CAPERS_EGS_P7_s000204625_x1d.fits,3.4450323228953765
CAPERS_EGS_P7_s000029371_x1d.fits,2.5672193043051497
CAPERS_EGS_P7_s000096660_x1d.fits,nan
CAPERS_EGS_P7_s000020481_x1d.fits,1.37178012047172
CAPERS_EGS_P7_s000018474_x1d.fits,nan
CAPERS_EGS_P7_s000024097_x1d.fits,4.65927900524227
CAPERS_EGS_P7_s000054480_x1d.fits,5.663278831510885
CAPERS_EGS_P7_s000050702_x1d.fits,5.529735380812322
CAPERS_EGS_P7_s000022637_x1d.fits,nan
CAPERS_EGS_P7_s000020036_x1d.fits,2.228395718654881
CAPERS_EGS_P7_s000065235_x1d.fits,nan
CAPERS_EGS_P7_s000020509_x1d.fits,2.72016122771138
CAPERS_EGS_P7_s000049480_x1d.fits,2.8436820032307555
CAPERS_EGS_P7_s000015916_x1d.fits,nan
CAPERS_EGS_P7_s000016301_x1d.fits,nan
CAPERS_EGS_P7_s000016111_x1d.fits,nan
CAPERS_EGS_P7_s000035442_x1d.fits,nan
CAPERS_EGS_P7_s000059921_x1d.fits,2.7853637032990592
CAPERS_EGS_P7_s000016072_x1d.fits,2.3130232342928263
CAPERS_EGS_P7_s000052174_x1d.fits,nan
CAPERS_EGS_P7_s000016079_x1d.fits,nan
CAPERS_EGS_P7_s000026420_x1d.fits,2.842930606151022
CAPERS_EGS_P7_s000012661_x1d.fits,nan
CAPERS_EGS_P7_s000232770_x1d.fits,3.4354693437732093
CAPERS_EGS_P7_s000020643_x1d.fits,nan
CAPERS_EGS_P7_s000049335_x1d.fits,nan
CAPERS_EGS_P7_s000015736_x1d.fits,nan
CAPERS_EGS_P7_s000052892_x1d.fits,nan
CAPERS_EGS_P7_s000054942_x1d.fits,1.557262131195324
CAPERS_EGS_P7_s000051332_x1d.fits,nan
CAPERS_EGS_P7_s000015190_x1d.fits,5.288310261050789
CAPERS_EGS_P7_s000048433_x1d.fits,nan
CAPERS_EGS_P7_s000059237_x1d.fits,nan
CAPERS_EGS_P7_s000097959_x1d.fits,2.3045479860063116
CAPERS_EGS_P7_s000204158_x1d.fits,nan
CAPERS_EGS_P7_s000099504_x1d.fits,nan
CAPERS_EGS_P7_s000062321_x1d.fits,2.5376610193086857
CAPERS_EGS_P7_s000015279_x1d.fits,nan
CAPERS_EGS_P7_s000232860_x1d.fits,nan
CAPERS_EGS_P7_s000012503_x1d.fits,3.473827259969587
CAPERS_EGS_P7_s000045212_x1d.fits,nan
CAPERS_EGS_P7_s000021179_x1d.fits,nan
CAPERS_EGS_P7_s000015653_x1d.fits,nan
CAPERS_EGS_P7_s000016790_x1d.fits,nan
CAPERS_EGS_P7_s000016176_x1d.fits,3.8613424474473534
CAPERS_EGS_P7_s000065044_x1d.fits,nan
CAPERS_EGS_P7_s000202818_x1d.fits,nan
CAPERS_EGS_P7_s000051510_x1d.fits,5.112930468511077
CAPERS_EGS_P7_s000208201_x1d.fits,nan
CAPERS_EGS_P7_s000060351_x1d.fits,nan
CAPERS_EGS_P7_s000043669_x1d.fits,nan
CAPERS_EGS_P7_s000232668_x1d.fits,nan
CAPERS_EGS_P7_s000063600_x1d.fits,nan
CAPERS_EGS_P7_s000044907_x1d.fits,nan
CAPERS_EGS_P7_s000232138_x1d.fits,nan
CAPERS_EGS_P7_s000047479_x1d.fits,3.7653159958077733
CAPERS_EGS_P7_s000022127_x1d.fits,nan
CAPERS_EGS_P7_s000054751_x1d.fits,3.4325308775767382
CAPERS_EGS_P7_s000050088_x1d.fits,nan
CAPERS_EGS_P7_s000056115_x1d.fits,nan
CAPERS_EGS_P7_s000058211_x1d.fits,nan
CAPERS_EGS_P7_s000017691_x1d.fits,nan
CAPERS_EGS_P7_s000046191_x1d.fits,nan
CAPERS_EGS_P7_s000026404_x1d.fits,nan
CAPERS_EGS_P7_s000215638_x1d.fits,1.7300195143242063
CAPERS_EGS_P7_s000060878_x1d.fits,nan
CAPERS_EGS_P7_s000092693_x1d.fits,nan
CAPERS_EGS_P7_s000020474_x1d.fits,nan
CAPERS_EGS_P7_s000200909_x1d.fits,nan
CAPERS_EGS_P7_s000050797_x1d.fits,nan
CAPERS_EGS_P7_s000054804_x1d.fits,nan
CAPERS_EGS_P7_s000059031_x1d.fits,nan
CAPERS_EGS_P7_s000232292_x1d.fits,nan
CAPERS_EGS_P7_s000020330_x1d.fits,nan
CAPERS_EGS_P7_s000017889_x1d.fits,1.8110242518422517
CAPERS_EGS_P7_s000019077_x1d.fits,nan
CAPERS_EGS_P7_s000057700_x1d.fits,nan
CAPERS_EGS_P7_s000215948_x1d.fits,2.683348722935961
CAPERS_EGS_P7_s000020981_x1d.fits,2.183355205000564
CAPERS_EGS_P7_s000232521_x1d.fits,nan
CAPERS_EGS_P7_s000235289_x1d.fits,nan
