file,z
CAPERS_UDS_P2_s000014171_x1d.fits,2.1845143914151293
CAPERS_UDS_P2_s000145413_x1d.fits,nan
CAPERS_UDS_P2_s000005038_x1d.fits,nan
CAPERS_UDS_P2_s000007348_x1d.fits,nan
CAPERS_UDS_P2_s000133603_x1d.fits,nan
CAPERS_UDS_P2_s000126044_x1d.fits,nan
CAPERS_UDS_P2_s000005703_x1d.fits,2.0992405843610937
CAPERS_UDS_P2_s000118595_x1d.fits,nan
CAPERS_UDS_P2_s000006814_x1d.fits,nan
CAPERS_UDS_P2_s000131834_x1d.fits,nan
CAPERS_UDS_P2_s000016112_x1d.fits,1.7127748767082531
CAPERS_UDS_P2_s000009648_x1d.fits,4.5357012355652735
CAPERS_UDS_P2_s000009025_x1d.fits,1.8390574161007005
CAPERS_UDS_P2_s000132209_x1d.fits,nan
CAPERS_UDS_P2_s000010424_x1d.fits,nan
CAPERS_UDS_P2_s000005430_x1d.fits,nan
CAPERS_UDS_P2_s000140128_x1d.fits,nan
CAPERS_UDS_P2_s000004613_x1d.fits,5.2544116817693025
CAPERS_UDS_P2_s000149674_x1d.fits,nan
CAPERS_UDS_P2_s000013472_x1d.fits,nan
CAPERS_UDS_P2_s000004988_x1d.fits,1.0943717468944358
CAPERS_UDS_P2_s000006543_x1d.fits,1.7766074056071735
CAPERS_UDS_P2_s000015724_x1d.fits,nan
CAPERS_UDS_P2_s000152970_x1d.fits,nan
CAPERS_UDS_P2_s000132638_x1d.fits,4.570714145642877
CAPERS_UDS_P2_s000011521_x1d.fits,nan
CAPERS_UDS_P2_s000013915_x1d.fits,3.2312359203203194
CAPERS_UDS_P2_s000117402_x1d.fits,nan
CAPERS_UDS_P2_s000150144_x1d.fits,nan
CAPERS_UDS_P2_s000132241_x1d.fits,nan
CAPERS_UDS_P2_s000136251_x1d.fits,6.182430406756713
CAPERS_UDS_P2_s000137042_x1d.fits,nan
CAPERS_UDS_P2_s000009998_x1d.fits,3.9739101105924846
CAPERS_UDS_P2_s000134109_x1d.fits,nan
