file,zfit,ID,Field,Pointing
CAPERS-COSMOS_P5_s000016632_x1d.fits,0.69,16632,COSMOS,5
CAPERS-COSMOS_P5_s000016678_x1d.fits,4.54,16678,COSMOS,5
CAPERS-COSMOS_P5_s000016680_x1d.fits,3.54,16680,COSMOS,5
CAPERS-COSMOS_P5_s000016745_x1d.fits,0.2,16745,COSMOS,5
CAPERS-COSMOS_P5_s000016812_x1d.fits,2.71,16812,COSMOS,5
CAPERS-COSMOS_P5_s000016820_x1d.fits,3.75,16820,COSMOS,5
CAPERS-COSMOS_P5_s000016887_x1d.fits,1.71,16887,COSMOS,5
CAPERS-COSMOS_P5_s000016915_x1d.fits,2.85,16915,COSMOS,5
CAPERS-COSMOS_P5_s000017077_x1d.fits,2.28,17077,COSMOS,5
CAPERS-COSMOS_P5_s000017082_x1d.fits,6.34,17082,COSMOS,5
CAPERS-COSMOS_P5_s000017084_x1d.fits,3.76,17084,COSMOS,5
CAPERS-COSMOS_P5_s000017100_x1d.fits,3.73,17100,COSMOS,5
CAPERS-COSMOS_P5_s000017104_x1d.fits,1.45,17104,COSMOS,5
CAPERS-COSMOS_P5_s000017111_x1d.fits,1.25,17111,COSMOS,5
CAPERS-COSMOS_P5_s000017129_x1d.fits,1.34,17129,COSMOS,5
CAPERS-COSMOS_P5_s000017133_x1d.fits,5.27,17133,COSMOS,5
CAPERS-COSMOS_P5_s000017232_x1d.fits,0.73,17232,COSMOS,5
CAPERS-COSMOS_P5_s000017245_x1d.fits,1.28,17245,COSMOS,5
CAPERS-COSMOS_P5_s000017250_x1d.fits,5.24,17250,COSMOS,5
CAPERS-COSMOS_P5_s000017277_x1d.fits,3.48,17277,COSMOS,5
CAPERS-COSMOS_P5_s000017291_x1d.fits,4.83,17291,COSMOS,5
CAPERS-COSMOS_P5_s000017304_x1d.fits,5.83,17304,COSMOS,5
CAPERS-COSMOS_P5_s000017314_x1d.fits,8.87,17314,COSMOS,5
CAPERS-COSMOS_P5_s000017335_x1d.fits,0.25,17335,COSMOS,5
CAPERS-COSMOS_P5_s000017452_x1d.fits,6.89,17452,COSMOS,5
CAPERS-COSMOS_P5_s000017453_x1d.fits,1.89,17453,COSMOS,5
CAPERS-COSMOS_P5_s000017473_x1d.fits,1.86,17473,COSMOS,5
CAPERS-COSMOS_P5_s000017492_x1d.fits,1.17,17492,COSMOS,5
CAPERS-COSMOS_P5_s000017507_x1d.fits,2.15,17507,COSMOS,5
CAPERS-COSMOS_P5_s000017523_x1d.fits,5.56,17523,COSMOS,5
CAPERS-COSMOS_P5_s000017611_x1d.fits,4.83,17611,COSMOS,5
CAPERS-COSMOS_P5_s000017666_x1d.fits,1.8,17666,COSMOS,5
CAPERS-COSMOS_P5_s000017703_x1d.fits,1.26,17703,COSMOS,5
CAPERS-COSMOS_P5_s000017740_x1d.fits,1.44,17740,COSMOS,5
CAPERS-COSMOS_P5_s000017854_x1d.fits,1.87,17854,COSMOS,5
CAPERS-COSMOS_P5_s000018062_x1d.fits,2.47,18062,COSMOS,5
CAPERS-COSMOS_P5_s000018111_x1d.fits,2.51,18111,COSMOS,5
CAPERS-COSMOS_P5_s000018148_x1d.fits,5.18,18148,COSMOS,5
CAPERS-COSMOS_P5_s000018357_x1d.fits,4.53,18357,COSMOS,5
CAPERS-COSMOS_P5_s000018442_x1d.fits,2.63,18442,COSMOS,5
CAPERS-COSMOS_P5_s000018499_x1d.fits,3.42,18499,COSMOS,5
CAPERS-COSMOS_P5_s000018700_x1d.fits,6.53,18700,COSMOS,5
CAPERS-COSMOS_P5_s000019152_x1d.fits,1.1,19152,COSMOS,5
CAPERS-COSMOS_P5_s000019494_x1d.fits,1.15,19494,COSMOS,5
CAPERS-COSMOS_P5_s000019509_x1d.fits,4.53,19509,COSMOS,5
CAPERS-COSMOS_P5_s000019692_x1d.fits,5.83,19692,COSMOS,5
CAPERS-COSMOS_P5_s000019714_x1d.fits,4.45,19714,COSMOS,5
CAPERS-COSMOS_P5_s000019774_x1d.fits,0.59,19774,COSMOS,5
CAPERS-COSMOS_P5_s000019865_x1d.fits,3.42,19865,COSMOS,5
CAPERS-COSMOS_P5_s000019903_x1d.fits,2.56,19903,COSMOS,5
CAPERS-COSMOS_P5_s000019939_x1d.fits,1.26,19939,COSMOS,5
CAPERS-COSMOS_P5_s000020111_x1d.fits,4.52,20111,COSMOS,5
CAPERS-COSMOS_P5_s000020152_x1d.fits,2.1,20152,COSMOS,5
CAPERS-COSMOS_P5_s000020243_x1d.fits,1.85,20243,COSMOS,5
CAPERS-COSMOS_P5_s000020323_x1d.fits,2.71,20323,COSMOS,5
CAPERS-COSMOS_P5_s000020345_x1d.fits,3.72,20345,COSMOS,5
CAPERS-COSMOS_P5_s000020358_x1d.fits,3.28,20358,COSMOS,5
CAPERS-COSMOS_P5_s000020404_x1d.fits,3.21,20404,COSMOS,5
CAPERS-COSMOS_P5_s000020405_x1d.fits,8.37,20405,COSMOS,5
CAPERS-COSMOS_P5_s000020435_x1d.fits,4.52,20435,COSMOS,5
CAPERS-COSMOS_P5_s000020494_x1d.fits,1.83,20494,COSMOS,5
CAPERS-COSMOS_P5_s000020717_x1d.fits,2.02,20717,COSMOS,5
CAPERS-COSMOS_P5_s000020730_x1d.fits,2.27,20730,COSMOS,5
CAPERS-COSMOS_P5_s000020932_x1d.fits,1.03,20932,COSMOS,5
CAPERS-COSMOS_P5_s000021007_x1d.fits,1.06,21007,COSMOS,5
CAPERS-COSMOS_P5_s000021041_x1d.fits,2.93,21041,COSMOS,5
CAPERS-COSMOS_P5_s000021153_x1d.fits,4.68,21153,COSMOS,5
CAPERS-COSMOS_P5_s000021526_x1d.fits,3.37,21526,COSMOS,5
CAPERS-COSMOS_P5_s000147866_x1d.fits,3.94,147866,COSMOS,5
CAPERS-COSMOS_P5_s000148158_x1d.fits,4.79,148158,COSMOS,5
CAPERS-COSMOS_P5_s000148436_x1d.fits,1.69,148436,COSMOS,5
CAPERS-COSMOS_P5_s000148527_x1d.fits,1.45,148527,COSMOS,5
CAPERS-COSMOS_P5_s000148561_x1d.fits,0.1,148561,COSMOS,5
CAPERS-COSMOS_P5_s000148810_x1d.fits,2.46,148810,COSMOS,5
CAPERS-COSMOS_P5_s000148868_x1d.fits,4.87,148868,COSMOS,5
CAPERS-COSMOS_P5_s000149015_x1d.fits,4.26,149015,COSMOS,5
CAPERS-COSMOS_P5_s000149168_x1d.fits,1.22,149168,COSMOS,5
CAPERS-COSMOS_P5_s000149458_x1d.fits,4.52,149458,COSMOS,5
CAPERS-COSMOS_P5_s000149475_x1d.fits,4.52,149475,COSMOS,5
CAPERS-COSMOS_P5_s000149555_x1d.fits,3.75,149555,COSMOS,5
CAPERS-COSMOS_P5_s000149875_x1d.fits,3.08,149875,COSMOS,5
CAPERS-COSMOS_P5_s000150288_x1d.fits,4.52,150288,COSMOS,5
CAPERS-COSMOS_P5_s000150350_x1d.fits,4.94,150350,COSMOS,5
CAPERS-COSMOS_P5_s000150721_x1d.fits,3.43,150721,COSMOS,5
CAPERS-COSMOS_P5_s000151302_x1d.fits,3.71,151302,COSMOS,5
CAPERS-COSMOS_P5_s000151425_x1d.fits,3.72,151425,COSMOS,5
CAPERS-COSMOS_P5_s000151844_x1d.fits,4.52,151844,COSMOS,5
CAPERS-COSMOS_P5_s000152047_x1d.fits,1.52,152047,COSMOS,5
CAPERS-COSMOS_P5_s000152679_x1d.fits,10.03,152679,COSMOS,5
CAPERS-COSMOS_P5_s000152713_x1d.fits,5.97,152713,COSMOS,5
CAPERS-COSMOS_P5_s000152880_x1d.fits,3.65,152880,COSMOS,5
CAPERS-COSMOS_P5_s000152915_x1d.fits,6.82,152915,COSMOS,5
CAPERS-COSMOS_P5_s000153126_x1d.fits,1.05,153126,COSMOS,5
CAPERS-COSMOS_P5_s000153264_x1d.fits,3.09,153264,COSMOS,5
CAPERS-COSMOS_P5_s000153407_x1d.fits,5.87,153407,COSMOS,5
CAPERS-COSMOS_P5_s000153475_x1d.fits,4.37,153475,COSMOS,5
CAPERS-COSMOS_P5_s000153514_x1d.fits,3.92,153514,COSMOS,5
CAPERS-COSMOS_P5_s000154701_x1d.fits,3.75,154701,COSMOS,5
CAPERS-COSMOS_P5_s000154715_x1d.fits,6.96,154715,COSMOS,5
CAPERS-COSMOS_P5_s000154852_x1d.fits,1.47,154852,COSMOS,5
CAPERS-COSMOS_P5_s000154935_x1d.fits,4.22,154935,COSMOS,5
CAPERS-COSMOS_P5_s000155452_x1d.fits,10.99,155452,COSMOS,5
CAPERS-COSMOS_P5_s000155886_x1d.fits,2.47,155886,COSMOS,5
CAPERS-COSMOS_P5_s000156103_x1d.fits,1.54,156103,COSMOS,5
CAPERS-COSMOS_P5_s000156128_x1d.fits,7.97,156128,COSMOS,5
CAPERS-COSMOS_P5_s000156149_x1d.fits,1.7,156149,COSMOS,5
CAPERS-COSMOS_P5_s000156406_x1d.fits,8.22,156406,COSMOS,5
CAPERS-COSMOS_P5_s000156464_x1d.fits,1.5,156464,COSMOS,5
CAPERS-COSMOS_P5_s000156504_x1d.fits,7.48,156504,COSMOS,5
CAPERS-COSMOS_P5_s000156506_x1d.fits,3.78,156506,COSMOS,5
CAPERS-COSMOS_P5_s000156537_x1d.fits,3.55,156537,COSMOS,5
CAPERS-COSMOS_P5_s000156683_x1d.fits,3.76,156683,COSMOS,5
CAPERS-COSMOS_P5_s000156743_x1d.fits,3.34,156743,COSMOS,5
CAPERS-COSMOS_P5_s000156875_x1d.fits,6.53,156875,COSMOS,5
CAPERS-COSMOS_P5_s000156911_x1d.fits,1.4,156911,COSMOS,5
CAPERS-COSMOS_P5_s000156966_x1d.fits,3.37,156966,COSMOS,5
CAPERS-COSMOS_P5_s000157136_x1d.fits,0.39,157136,COSMOS,5
CAPERS-COSMOS_P5_s000157166_x1d.fits,3.13,157166,COSMOS,5
CAPERS-COSMOS_P5_s000157366_x1d.fits,3.14,157366,COSMOS,5
CAPERS-COSMOS_P5_s000157486_x1d.fits,5.76,157486,COSMOS,5
CAPERS-COSMOS_P5_s000157587_x1d.fits,2.28,157587,COSMOS,5
CAPERS-COSMOS_P5_s000157610_x1d.fits,3.75,157610,COSMOS,5
CAPERS-COSMOS_P5_s000157690_x1d.fits,4.57,157690,COSMOS,5
CAPERS-COSMOS_P5_s000158359_x1d.fits,0.92,158359,COSMOS,5
CAPERS-COSMOS_P5_s000158404_x1d.fits,4.31,158404,COSMOS,5
CAPERS-COSMOS_P5_s000158424_x1d.fits,1.37,158424,COSMOS,5
CAPERS-COSMOS_P5_s000158481_x1d.fits,5.74,158481,COSMOS,5
CAPERS-COSMOS_P5_s000158708_x1d.fits,16.68,158708,COSMOS,5
CAPERS-COSMOS_P5_s000159910_x1d.fits,4.53,159910,COSMOS,5
CAPERS-COSMOS_P5_s000160081_x1d.fits,1.65,160081,COSMOS,5
CAPERS-COSMOS_P5_s000160387_x1d.fits,6.38,160387,COSMOS,5
CAPERS-COSMOS_P5_s000160463_x1d.fits,6.08,160463,COSMOS,5
CAPERS-COSMOS_P5_s000160637_x1d.fits,5.28,160637,COSMOS,5
CAPERS-COSMOS_P5_s000160883_x1d.fits,7.66,160883,COSMOS,5
CAPERS-COSMOS_P5_s000160936_x1d.fits,4.41,160936,COSMOS,5
CAPERS-COSMOS_P5_s000161496_x1d.fits,6.56,161496,COSMOS,5
CAPERS-COSMOS_P5_s000161640_x1d.fits,1.43,161640,COSMOS,5
CAPERS-COSMOS_P5_s000161682_x1d.fits,5.1,161682,COSMOS,5
CAPERS-COSMOS_P5_s000161695_x1d.fits,5.12,161695,COSMOS,5
CAPERS-COSMOS_P5_s000168143_x1d.fits,4.94,168143,COSMOS,5
CAPERS-COSMOS_P5_s000168898_x1d.fits,4.54,168898,COSMOS,5
CAPERS-COSMOS_P5_s000169283_x1d.fits,5.79,169283,COSMOS,5
CAPERS-COSMOS_P5_s000177360_x1d.fits,4.72,177360,COSMOS,5
CAPERS-COSMOS_P5_s000177457_x1d.fits,4.47,177457,COSMOS,5
CAPERS-COSMOS_P5_s000177806_x1d.fits,1.5,177806,COSMOS,5
CAPERS-COSMOS_P5_s000177948_x1d.fits,4.0,177948,COSMOS,5
CAPERS-COSMOS_P5_s000178573_x1d.fits,0.49,178573,COSMOS,5
CAPERS-COSMOS_P5_s000178650_x1d.fits,7.98,178650,COSMOS,5
CAPERS-COSMOS_P5_s000178755_x1d.fits,2.53,178755,COSMOS,5
CAPERS-COSMOS_P5_s000179337_x1d.fits,3.36,179337,COSMOS,5
CAPERS-COSMOS_P5_s000179475_x1d.fits,2.51,179475,COSMOS,5
CAPERS-COSMOS_P5_s000179785_x1d.fits,2.51,179785,COSMOS,5
CAPERS-COSMOS_P5_s000179879_x1d.fits,0.9,179879,COSMOS,5
CAPERS-COSMOS_P5_s000180082_x1d.fits,1.46,180082,COSMOS,5
CAPERS-COSMOS_P5_s000180168_x1d.fits,1.58,180168,COSMOS,5
CAPERS-COSMOS_P5_s000180173_x1d.fits,6.53,180173,COSMOS,5
CAPERS-COSMOS_P5_s000180187_x1d.fits,6.53,180187,COSMOS,5
CAPERS-COSMOS_P5_s000180966_x1d.fits,4.12,180966,COSMOS,5
CAPERS-COSMOS_P5_s000181713_x1d.fits,0.66,181713,COSMOS,5
CAPERS-COSMOS_P5_s000181758_x1d.fits,0.24,181758,COSMOS,5
CAPERS-COSMOS_P5_s000181882_x1d.fits,0.82,181882,COSMOS,5
CAPERS-COSMOS_P5_s000181930_x1d.fits,0.91,181930,COSMOS,5
CAPERS-COSMOS_P5_s000181977_x1d.fits,2.15,181977,COSMOS,5
CAPERS-COSMOS_P5_s000182046_x1d.fits,5.07,182046,COSMOS,5
CAPERS-COSMOS_P5_s000182184_x1d.fits,5.84,182184,COSMOS,5
CAPERS-COSMOS_P5_s000182463_x1d.fits,5.84,182463,COSMOS,5
CAPERS-COSMOS_P5_s000182522_x1d.fits,7.98,182522,COSMOS,5
CAPERS-COSMOS_P5_s000182684_x1d.fits,0.51,182684,COSMOS,5
CAPERS-COSMOS_P5_s000182987_x1d.fits,3.44,182987,COSMOS,5
CAPERS-COSMOS_P5_s000183016_x1d.fits,5.99,183016,COSMOS,5
CAPERS-COSMOS_P5_s000183288_x1d.fits,0.75,183288,COSMOS,5
CAPERS-COSMOS_P5_s000183524_x1d.fits,4.13,183524,COSMOS,5
CAPERS-COSMOS_P5_s000183727_x1d.fits,8.29,183727,COSMOS,5
CAPERS-COSMOS_P5_s000183731_x1d.fits,2.49,183731,COSMOS,5
CAPERS-COSMOS_P5_s000184141_x1d.fits,5.99,184141,COSMOS,5
CAPERS-COSMOS_P5_s000184674_x1d.fits,1.23,184674,COSMOS,5
CAPERS-COSMOS_P5_s000184961_x1d.fits,2.88,184961,COSMOS,5
CAPERS-COSMOS_P5_s000185200_x1d.fits,4.25,185200,COSMOS,5
CAPERS-COSMOS_P5_s000185250_x1d.fits,4.53,185250,COSMOS,5
CAPERS-COSMOS_P5_s000185439_x1d.fits,4.04,185439,COSMOS,5
CAPERS-COSMOS_P5_s000186072_x1d.fits,3.95,186072,COSMOS,5
CAPERS-COSMOS_P5_s000187626_x1d.fits,3.19,187626,COSMOS,5
CAPERS-COSMOS_P5_s000187748_x1d.fits,0.78,187748,COSMOS,5
CAPERS-COSMOS_P5_s000188086_x1d.fits,2.19,188086,COSMOS,5
CAPERS-COSMOS_P5_s000188113_x1d.fits,8.31,188113,COSMOS,5
CAPERS-COSMOS_P5_s000188234_x1d.fits,0.55,188234,COSMOS,5
CAPERS-COSMOS_P5_s000188418_x1d.fits,2.52,188418,COSMOS,5
CAPERS-COSMOS_P5_s000188451_x1d.fits,6.44,188451,COSMOS,5
CAPERS-COSMOS_P5_s000188511_x1d.fits,8.3,188511,COSMOS,5
CAPERS-COSMOS_P5_s000188729_x1d.fits,3.05,188729,COSMOS,5
CAPERS-COSMOS_P5_s000188767_x1d.fits,0.78,188767,COSMOS,5
CAPERS-COSMOS_P5_s000188782_x1d.fits,7.42,188782,COSMOS,5
CAPERS-COSMOS_P5_s000188959_x1d.fits,5.99,188959,COSMOS,5
CAPERS-COSMOS_P5_s000189251_x1d.fits,1.26,189251,COSMOS,5
CAPERS-COSMOS_P5_s000189267_x1d.fits,1.67,189267,COSMOS,5
CAPERS-COSMOS_P5_s000189327_x1d.fits,3.62,189327,COSMOS,5
CAPERS-COSMOS_P5_s000189552_x1d.fits,3.17,189552,COSMOS,5
CAPERS-COSMOS_P5_s000189626_x1d.fits,7.16,189626,COSMOS,5
CAPERS-COSMOS_P5_s000189707_x1d.fits,4.67,189707,COSMOS,5
CAPERS-COSMOS_P5_s000189759_x1d.fits,7.02,189759,COSMOS,5
CAPERS-COSMOS_P5_s000189770_x1d.fits,6.99,189770,COSMOS,5
CAPERS-COSMOS_P5_s000189929_x1d.fits,2.67,189929,COSMOS,5
CAPERS-COSMOS_P5_s000190065_x1d.fits,3.54,190065,COSMOS,5
CAPERS-COSMOS_P5_s000190360_x1d.fits,1.66,190360,COSMOS,5
CAPERS-COSMOS_P5_s000190610_x1d.fits,5.23,190610,COSMOS,5
CAPERS-COSMOS_P5_s000190640_x1d.fits,4.84,190640,COSMOS,5
CAPERS-COSMOS_P5_s000190792_x1d.fits,5.7,190792,COSMOS,5
CAPERS-COSMOS_P5_s000190906_x1d.fits,7.36,190906,COSMOS,5
CAPERS-COSMOS_P5_s000191271_x1d.fits,1.3,191271,COSMOS,5
CAPERS-COSMOS_P5_s000191282_x1d.fits,3.4,191282,COSMOS,5
CAPERS-COSMOS_P5_s000192384_x1d.fits,5.69,192384,COSMOS,5
CAPERS-COSMOS_P5_s000192544_x1d.fits,3.21,192544,COSMOS,5
CAPERS-COSMOS_P5_s000192659_x1d.fits,1.69,192659,COSMOS,5
CAPERS-COSMOS_P5_s000192934_x1d.fits,6.01,192934,COSMOS,5
CAPERS-COSMOS_P5_s000193500_x1d.fits,2.47,193500,COSMOS,5
CAPERS-COSMOS_P5_s000193815_x1d.fits,5.04,193815,COSMOS,5
CAPERS-COSMOS_P5_s000195138_x1d.fits,6.37,195138,COSMOS,5
CAPERS-COSMOS_P5_s000215109_x1d.fits,6.78,215109,COSMOS,5
CAPERS-COSMOS_P5_s000216118_x1d.fits,8.05,216118,COSMOS,5
CAPERS-COSMOS_P6_s000014055_x1d.fits,0.17,14055,COSMOS,6
CAPERS-COSMOS_P6_s000014080_x1d.fits,3.73,14080,COSMOS,6
CAPERS-COSMOS_P6_s000014618_x1d.fits,1.15,14618,COSMOS,6
CAPERS-COSMOS_P6_s000014640_x1d.fits,1.3,14640,COSMOS,6
CAPERS-COSMOS_P6_s000014779_x1d.fits,3.1,14779,COSMOS,6
CAPERS-COSMOS_P6_s000014802_x1d.fits,2.99,14802,COSMOS,6
CAPERS-COSMOS_P6_s000015049_x1d.fits,3.45,15049,COSMOS,6
CAPERS-COSMOS_P6_s000015613_x1d.fits,1.37,15613,COSMOS,6
CAPERS-COSMOS_P6_s000015659_x1d.fits,3.08,15659,COSMOS,6
CAPERS-COSMOS_P6_s000015661_x1d.fits,5.58,15661,COSMOS,6
CAPERS-COSMOS_P6_s000015798_x1d.fits,3.97,15798,COSMOS,6
CAPERS-COSMOS_P6_s000015852_x1d.fits,1.67,15852,COSMOS,6
CAPERS-COSMOS_P6_s000016182_x1d.fits,1.8,16182,COSMOS,6
CAPERS-COSMOS_P6_s000016190_x1d.fits,2.94,16190,COSMOS,6
CAPERS-COSMOS_P6_s000016414_x1d.fits,3.46,16414,COSMOS,6
CAPERS-COSMOS_P6_s000016497_x1d.fits,1.6,16497,COSMOS,6
CAPERS-COSMOS_P6_s000016540_x1d.fits,1.71,16540,COSMOS,6
CAPERS-COSMOS_P6_s000016627_x1d.fits,3.18,16627,COSMOS,6
CAPERS-COSMOS_P6_s000016823_x1d.fits,4.52,16823,COSMOS,6
CAPERS-COSMOS_P6_s000017030_x1d.fits,0.12,17030,COSMOS,6
CAPERS-COSMOS_P6_s000017131_x1d.fits,1.52,17131,COSMOS,6
CAPERS-COSMOS_P6_s000017158_x1d.fits,5.35,17158,COSMOS,6
CAPERS-COSMOS_P6_s000017160_x1d.fits,1.43,17160,COSMOS,6
CAPERS-COSMOS_P6_s000017336_x1d.fits,0.91,17336,COSMOS,6
CAPERS-COSMOS_P6_s000017405_x1d.fits,3.7,17405,COSMOS,6
CAPERS-COSMOS_P6_s000017519_x1d.fits,0.54,17519,COSMOS,6
CAPERS-COSMOS_P6_s000017528_x1d.fits,3.75,17528,COSMOS,6
CAPERS-COSMOS_P6_s000017529_x1d.fits,1.9,17529,COSMOS,6
CAPERS-COSMOS_P6_s000017615_x1d.fits,3.48,17615,COSMOS,6
CAPERS-COSMOS_P6_s000017676_x1d.fits,0.28,17676,COSMOS,6
CAPERS-COSMOS_P6_s000017763_x1d.fits,4.28,17763,COSMOS,6
CAPERS-COSMOS_P6_s000017808_x1d.fits,0.6,17808,COSMOS,6
CAPERS-COSMOS_P6_s000017892_x1d.fits,2.48,17892,COSMOS,6
CAPERS-COSMOS_P6_s000017896_x1d.fits,0.91,17896,COSMOS,6
CAPERS-COSMOS_P6_s000018163_x1d.fits,3.0,18163,COSMOS,6
CAPERS-COSMOS_P6_s000018196_x1d.fits,0.84,18196,COSMOS,6
CAPERS-COSMOS_P6_s000018241_x1d.fits,9.2,18241,COSMOS,6
CAPERS-COSMOS_P6_s000018259_x1d.fits,4.14,18259,COSMOS,6
CAPERS-COSMOS_P6_s000018263_x1d.fits,4.39,18263,COSMOS,6
CAPERS-COSMOS_P6_s000018439_x1d.fits,4.95,18439,COSMOS,6
CAPERS-COSMOS_P6_s000018448_x1d.fits,1.49,18448,COSMOS,6
CAPERS-COSMOS_P6_s000018458_x1d.fits,0.46,18458,COSMOS,6
CAPERS-COSMOS_P6_s000018465_x1d.fits,1.53,18465,COSMOS,6
CAPERS-COSMOS_P6_s000018617_x1d.fits,3.9,18617,COSMOS,6
CAPERS-COSMOS_P6_s000018835_x1d.fits,2.65,18835,COSMOS,6
CAPERS-COSMOS_P6_s000019021_x1d.fits,3.45,19021,COSMOS,6
CAPERS-COSMOS_P6_s000019279_x1d.fits,4.53,19279,COSMOS,6
CAPERS-COSMOS_P6_s000019503_x1d.fits,2.65,19503,COSMOS,6
CAPERS-COSMOS_P6_s000019540_x1d.fits,5.4,19540,COSMOS,6
CAPERS-COSMOS_P6_s000019659_x1d.fits,5.25,19659,COSMOS,6
CAPERS-COSMOS_P6_s000019722_x1d.fits,3.73,19722,COSMOS,6
CAPERS-COSMOS_P6_s000019777_x1d.fits,2.54,19777,COSMOS,6
CAPERS-COSMOS_P6_s000019838_x1d.fits,1.24,19838,COSMOS,6
CAPERS-COSMOS_P6_s000019853_x1d.fits,0.8,19853,COSMOS,6
CAPERS-COSMOS_P6_s000019965_x1d.fits,2.47,19965,COSMOS,6
CAPERS-COSMOS_P6_s000020066_x1d.fits,1.74,20066,COSMOS,6
CAPERS-COSMOS_P6_s000020126_x1d.fits,2.51,20126,COSMOS,6
CAPERS-COSMOS_P6_s000020328_x1d.fits,9.37,20328,COSMOS,6
CAPERS-COSMOS_P6_s000020371_x1d.fits,0.9,20371,COSMOS,6
CAPERS-COSMOS_P6_s000020373_x1d.fits,4.47,20373,COSMOS,6
CAPERS-COSMOS_P6_s000020483_x1d.fits,2.46,20483,COSMOS,6
CAPERS-COSMOS_P6_s000020664_x1d.fits,0.66,20664,COSMOS,6
CAPERS-COSMOS_P6_s000020713_x1d.fits,2.47,20713,COSMOS,6
CAPERS-COSMOS_P6_s000020738_x1d.fits,4.88,20738,COSMOS,6
CAPERS-COSMOS_P6_s000020797_x1d.fits,3.73,20797,COSMOS,6
CAPERS-COSMOS_P6_s000020853_x1d.fits,8.82,20853,COSMOS,6
CAPERS-COSMOS_P6_s000020859_x1d.fits,5.42,20859,COSMOS,6
CAPERS-COSMOS_P6_s000020864_x1d.fits,1.4,20864,COSMOS,6
CAPERS-COSMOS_P6_s000020883_x1d.fits,1.79,20883,COSMOS,6
CAPERS-COSMOS_P6_s000020913_x1d.fits,0.69,20913,COSMOS,6
CAPERS-COSMOS_P6_s000021098_x1d.fits,0.93,21098,COSMOS,6
CAPERS-COSMOS_P6_s000021105_x1d.fits,3.02,21105,COSMOS,6
CAPERS-COSMOS_P6_s000021133_x1d.fits,2.47,21133,COSMOS,6
CAPERS-COSMOS_P6_s000021326_x1d.fits,3.53,21326,COSMOS,6
CAPERS-COSMOS_P6_s000021378_x1d.fits,2.84,21378,COSMOS,6
CAPERS-COSMOS_P6_s000021379_x1d.fits,3.97,21379,COSMOS,6
CAPERS-COSMOS_P6_s000021466_x1d.fits,0.0,21466,COSMOS,6
CAPERS-COSMOS_P6_s000021508_x1d.fits,0.0,21508,COSMOS,6
CAPERS-COSMOS_P6_s000021514_x1d.fits,4.83,21514,COSMOS,6
CAPERS-COSMOS_P6_s000021568_x1d.fits,1.26,21568,COSMOS,6
CAPERS-COSMOS_P6_s000021719_x1d.fits,4.39,21719,COSMOS,6
CAPERS-COSMOS_P6_s000022046_x1d.fits,0.8,22046,COSMOS,6
CAPERS-COSMOS_P6_s000022129_x1d.fits,4.48,22129,COSMOS,6
CAPERS-COSMOS_P6_s000022248_x1d.fits,6.24,22248,COSMOS,6
CAPERS-COSMOS_P6_s000022427_x1d.fits,2.98,22427,COSMOS,6
CAPERS-COSMOS_P6_s000022667_x1d.fits,4.48,22667,COSMOS,6
CAPERS-COSMOS_P6_s000022730_x1d.fits,0.41,22730,COSMOS,6
CAPERS-COSMOS_P6_s000022876_x1d.fits,0.93,22876,COSMOS,6
CAPERS-COSMOS_P6_s000022925_x1d.fits,1.19,22925,COSMOS,6
CAPERS-COSMOS_P6_s000022938_x1d.fits,1.51,22938,COSMOS,6
CAPERS-COSMOS_P6_s000022955_x1d.fits,0.69,22955,COSMOS,6
CAPERS-COSMOS_P6_s000022998_x1d.fits,1.71,22998,COSMOS,6
CAPERS-COSMOS_P6_s000023107_x1d.fits,1.51,23107,COSMOS,6
CAPERS-COSMOS_P6_s000023195_x1d.fits,1.48,23195,COSMOS,6
CAPERS-COSMOS_P6_s000023310_x1d.fits,2.31,23310,COSMOS,6
CAPERS-COSMOS_P6_s000023347_x1d.fits,3.11,23347,COSMOS,6
CAPERS-COSMOS_P6_s000023348_x1d.fits,3.11,23348,COSMOS,6
CAPERS-COSMOS_P6_s000023484_x1d.fits,1.08,23484,COSMOS,6
CAPERS-COSMOS_P6_s000023561_x1d.fits,5.58,23561,COSMOS,6
CAPERS-COSMOS_P6_s000023657_x1d.fits,1.65,23657,COSMOS,6
CAPERS-COSMOS_P6_s000023708_x1d.fits,4.39,23708,COSMOS,6
CAPERS-COSMOS_P6_s000023773_x1d.fits,4.39,23773,COSMOS,6
CAPERS-COSMOS_P6_s000023791_x1d.fits,2.47,23791,COSMOS,6
CAPERS-COSMOS_P6_s000023853_x1d.fits,6.09,23853,COSMOS,6
CAPERS-COSMOS_P6_s000023920_x1d.fits,0.79,23920,COSMOS,6
CAPERS-COSMOS_P6_s000023953_x1d.fits,1.35,23953,COSMOS,6
CAPERS-COSMOS_P6_s000024082_x1d.fits,1.08,24082,COSMOS,6
CAPERS-COSMOS_P6_s000024109_x1d.fits,1.51,24109,COSMOS,6
CAPERS-COSMOS_P6_s000024135_x1d.fits,1.59,24135,COSMOS,6
CAPERS-COSMOS_P6_s000024147_x1d.fits,0.65,24147,COSMOS,6
CAPERS-COSMOS_P6_s000024202_x1d.fits,0.81,24202,COSMOS,6
CAPERS-COSMOS_P6_s000024203_x1d.fits,3.45,24203,COSMOS,6
CAPERS-COSMOS_P6_s000024212_x1d.fits,4.38,24212,COSMOS,6
