id;bayes.universe.redshift;bayes.universe.redshift_err;best.universe.redshift;best.chi_square;best.reduced_chi_square
12122;3.5500000000000003;6.281026042511975e-16;3.5500000000000003;303.8920709200915;0.7522080963368601
12239;1.3799998700006477;0.00011697657971401944;1.3800000000000001;347.12131186673463;0.8613432056246517
12509;1.4799999999999995;4.516358562568662e-16;1.48;208.5404854926435;0.5161893205263454
12615;2.013362929401258;0.012042730849160075;2.0100000000000002;318.77806755654393;0.8546328888915387
13099;0.5999999962369965;6.1343309542861634e-06;0.6;374.03154846544885;1.02474396839849
13141;6.590000000000002;1.2561582190464038e-15;6.59;841.4726715748943;2.226118178769562
13245;0.919985004952367;0.00044794187182667;0.92;266.5055129522668;0.6815997773715264
13297;1.9879610813920805;0.023510625304260308;2.0;311.27635559070995;0.8622613728274514
13338;1.5012855730229369;0.0033471009437621175;1.5;350.5312893974142;0.8741428663277162
13358;3.5499999999998795;3.465978677720439e-08;3.5500000000000003;344.5698952935206;0.959804722266074
13388;1.328975316317622;0.004328766956863408;1.33;294.69543343167845;0.820878644656486
13530;3.070000293284769;5.4155009158915806e-05;3.0700000000000003;244.93638982387952;0.6062781926333651
13701;1.4205952580912296;0.01428301809402454;1.44;325.2721916596154;0.8537327865081769
13724;3.3200000000000007;4.815778654879043e-10;3.3200000000000003;453.7211729457386;1.2229681211475434
14059;2.2161650380644664;0.03959282706464184;2.2;309.95912884601813;0.8492030927288168
14143;0.517568595235552;0.027949440527152734;0.52;249.46856143336163;0.6891396724678498
14150;1.9100000987280499;3.1420865696495684e-05;1.9100000000000001;351.18319463298803;0.9595169252267433
14381;1.48;8.75022890992797e-18;1.48;354.87448286773105;0.878402185316166
14502;1.6911964543944906;0.06532202627757297;1.6600000000000001;324.60351182854305;0.8238667812907184
14598;4.16999963530425;6.038894331047307e-05;4.17;388.82571359310657;1.0861053452321412
14643;2.295558651092337;0.005736225953466021;2.29;410.51477549075923;1.0237276196777039
14673;2.3099951031803156;0.0002212353363565516;2.31;335.27454986443803;0.8487963287707292
14707;0.028181297741489832;0.004110457452914079;0.03;399.7891359895581;0.9895770692810844
14722;1.9075797050935908;0.005877464985752641;1.9100000000000001;316.10839736916785;0.8318642036030732
14745;2.8700068390206144;0.00028934326485557135;2.87;306.4544838634702;0.7566777379344943
14832;4.449999999998082;1.3850238200192352e-07;4.45;505.56062497703067;1.2639015624425767
14861;3.0100000000000002;4.2070592734129566e-16;3.0100000000000002;787.4653765467502;1.9491717241256195
14879;2.304075275332584;0.005084971288424793;2.3000000000000003;349.32846372679643;0.9026575290098099
14950;1.669016083331649;0.00485910293312865;1.67;338.81935168714347;1.020540215925131
15109;1.5513433308567992;0.048221800481613376;1.56;347.6325255989672;0.9172362153007051
15280;5.220021756937152;0.0004659356256107302;5.22;319.18701580024697;1.3299458991676958
15329;2.2802117922827403;0.0014398148687821627;2.2800000000000002;407.14827708964685;1.0053043878756713
15354;1.9699865777091643;0.000368159526101718;1.97;220.15442912258837;0.5449367057489811
15371;3.6370517031114065;0.040220752663964646;3.65;147.1871660978617;0.6344274400769901
15420;0.23000000000000007;3.4504831420945518e-09;0.23;684.9717068135765;1.7039097184417324
15554;2.2876353669047695;0.08771925020229522;2.33;304.03401599983874;0.7959005654446041
15577;2.3093986438482754;0.0023773792915804666;2.31;361.1667564292434;0.8961954253827379
15682;0.6700000000191549;4.608376119214567e-07;0.67;248.71207641377427;0.6156239515192432
