id,bayes.universe.redshift,bayes.universe.redshift_err,best.universe.redshift
5307,1.6600000000000061,1.0938670039974552e-08,1.6600000000000001
5378,2.963030263202017,0.0067973865213133075,2.96
5430,0.3685852209393337,0.013052816487253434,0.37
5456,2.7598304840435453,0.06975648845268333,2.77
5474,0.789932116069859,0.001709499336808125,0.79
5510,4.55,4.7339986999461394e-12,4.55
5548,1.7993004302227846,0.0025524057265037467,1.8
5570,0.31345295889646607,0.005067098913850418,0.31
5633,1.8151553663691218,0.017374873149657383,1.8
5643,7.280412770651907,0.012215569858537246,7.28
5645,1.0400000000336997,5.911783965270115e-07,1.04
5657,3.6200012812354325,0.00011319004201010002,3.62
5694,2.5399999999999996,2.2317376650294716e-14,2.54
5703,2.1000000000000005,3.691957938042059e-14,2.1
5752,2.093112411663106,0.03225954614879602,2.1
5789,2.365856827932329,0.013304824456483982,2.37
5811,3.1014741251792346,0.0035451666742596917,3.1
5869,2.1443913267461783,0.31092698615931547,2.19
5922,0.9200347242387634,0.001073183582886116,0.92
5933,1.8700000000000003,2.7501889037068817e-11,1.87
6009,1.679081693561095,0.02123424705991037,1.68
6050,2.502599849700655,0.037402681534227766,2.5100000000000002
6054,3.5700000000000003,8.469597352463936e-16,3.5700000000000003
6267,6.260000003385643,5.818626934017535e-06,6.26
6309,0.9200000000000004,3.3307476221479763e-16,0.92
6363,3.959999515303739,6.961844351365071e-05,3.96
6365,1.1276677228912775,0.05835449336544391,1.12
6445,1.0900060938396188,0.00035321737027560886,1.09
6503,0.9400014804492816,0.00014806837166918933,0.9400000000000001
6543,1.7577785859777277,0.004418831156059751,1.76
6582,0.6986782628890122,0.010423348571997629,0.71
6673,1.0082941537857353,0.004017310342285246,1.01
6684,0.1692112822255753,0.03357654846692994,0.16
6758,2.14,1.3278916421115694e-11,2.14
6802,1.6006981674461478,0.00622337754856537,1.6
6806,1.9927584308642792,0.005701602541688117,1.99
6814,1.2229572476992787,0.02111584686574792,1.23
6820,4.209999999608457,1.978767906740354e-06,4.21
6844,3.2500000335943007,1.8331760727794168e-05,3.25
6891,0.7450554312605121,0.010339856238586088,0.75
7032,1.970000425166889,9.523889680181851e-05,1.97
7128,3.0599704744131673,0.0005861812563094262,3.06
7192,1.2061325814287986,0.005169873444906459,1.21
7348,2.6200461589745325,0.0007246609898682088,2.62
7353,3.5999999999979777,1.4220005069150744e-07,3.6
7366,1.3333892340078042,0.04075822123002204,1.37
7381,1.2299999999753584,4.964042951020638e-07,1.23
7386,1.07729812327651,0.026093402421829167,1.08
7530,0.9199999999999999,1.6736610981925076e-11,0.92
7541,4.6300000727958714,2.6980611662762828e-05,4.63
7555,1.281478025064789,0.02605556068260716,1.29
7583,2.530000037908144,1.94699768231772e-05,2.5300000000000002
7599,1.9186460280750428,0.003476716045828893,1.92
7616,0.639995910894546,0.00024115076588884476,0.64
7631,2.0310421244974086,0.009095162567418411,2.04
7806,1.7599991258717216,0.00017014682657302742,1.76
7863,1.6599638652822675,0.0009977515055188178,1.6600000000000001
7893,4.1900000000000235,1.5764497539198206e-08,4.19
7979,3.6,1.5127128026748656e-15,3.6
7980,3.6100125593328736,0.0003562966766640077,3.61
8013,1.6599999999999995,1.0560847959550448e-12,1.6600000000000001
8037,1.6599999999985684,1.219462620867454e-07,1.6600000000000001
8276,1.801963344055221,0.0460581965534304,1.82
8393,2.1,3.3781747185833756e-13,2.1
8394,1.6547008073044183,0.09039812109023741,1.62
8552,2.4799999999999556,2.0873978132583935e-08,2.48
8554,2.480016871957498,0.00041058026213158035,2.48
8559,1.7496091859688212,0.01181275773632593,1.74
8603,1.010311293694874,0.0037032584346494693,1.01
8617,0.3160383210684976,0.0249055177756098,0.32
8776,1.0940810616593768,0.02123257006559948,1.1
8867,2.2438441899995074,0.00828418406028165,2.25
8872,2.2554844927372253,0.008440482450679486,2.25
8903,4.038856673577539,0.04711964926072832,4.04
8905,4.276188640655644,1.653771063161385,5.23
8944,2.995434932271798,0.013494609788508184,3.0
8972,2.8733908352667754,0.0047484260771466485,2.87
8984,,,0.0
8993,1.1086123320471197,0.003929552083583704,1.11
9021,1.2359787674711316,0.024881193101691935,1.24
9025,1.820633111015159,0.0024352296488231603,1.82
9040,0.8177876828353422,0.020805505234929533,0.8200000000000001
9068,9.448495601747236,6.8099083367953375,3.39
9069,4.614733414702327,0.46787748047980793,4.74
9082,3.5494804136161906,0.0022264367695797728,3.5500000000000003
9147,2.143538605895226,0.01893867955021765,2.16
9159,0.8599999999999997,1.2718762633374866e-15,0.86
9160,2.4923103359856573,0.0042149386296118935,2.49
9169,1.6239386181815456,0.07021395312876515,1.61
9277,1.6100000000000014,4.93158152353786e-09,1.61
9423,1.169986174958402,0.0008227718989052034,1.17
9469,1.1500000000000006,6.80919448996285e-10,1.1500000000000001
9505,1.8568163190804983,0.005155325955288847,1.86
9627,1.573111695375261,0.06854818462926283,1.6
9628,3.9799753111606573,0.0004962649037029439,3.98
9644,1.3399999999999999,1.7236900601713074e-13,1.34
9648,2.8700582580335707,0.005173563209336392,2.87
9677,4.450249356859052,0.001559291424775141,4.45
9687,3.548174934796634,0.0038667640751312445,3.5500000000000003
9704,2.362760666981476,0.004473191168724025,2.36
9725,1.979998615572772,0.0001288164177096651,1.98
9814,0.8579565065357279,0.004741457331254387,0.86
9825,1.3782256106589181,0.04583867481188698,1.42
9841,0.8199999999999995,1.3866415100239037e-11,0.8200000000000001
9866,2.6600000000000006,4.440892098500626e-16,2.66
9940,0.8149720835829727,0.007355659341370529,0.81
9947,4.005911949501647,0.05757901416205673,4.0
9971,0.8329627460700136,0.04782324448583978,0.81
9998,3.97,1.4563393754784592e-09,3.97
10011,2.610008188092709,0.000460784349525581,2.61
10310,2.3351466614244156,0.11835609903675785,2.38
10349,6.120000000000001,2.5440807333518242e-14,6.12
10385,1.5606694639156826,0.03686871629393924,1.57
10406,1.569740299733296,0.002747608958270469,1.57
10424,1.0612083297625705,0.00907725019228182,1.06
10438,3.779536899644432,0.0021143688941578503,3.7800000000000002
10442,4.111283237240373,0.003359396567264556,4.11
10443,4.1099999997938745,1.4357063161501494e-06,4.11
10444,4.1091567435720835,0.002778755634444503,4.11
10489,0.7711079689230859,0.06947850473444771,0.73
10623,3.939999968226226,1.782517129088061e-05,3.94
10659,0.6408959992481901,0.04657725327757606,0.75
10729,5.320000000003108,1.7624140708627874e-07,5.32
10848,1.0309186653479494,0.0029556561126631254,1.03
10904,1.8300000000043901,2.1030163029484416e-07,1.83
10908,0.8099290963355559,0.0027036387545462865,0.81
10997,5.159999999959072,7.10936903037464e-07,5.16
11012,1.2700199060452042,0.00045126990040803325,1.27
11027,1.5200000000000022,5.508755277220074e-09,1.52
11066,1.54811086054383,0.031212944222951594,1.53
11120,1.2391825155978868,0.1183221039181837,1.2
11192,3.120081356778547,0.0008983033229665798,3.12
11228,3.230253030091843,0.001572672243749323,3.23
11300,1.620833786295018,0.10094844697383006,1.55
11312,0.49071355733738253,0.04563565196344409,0.54
11351,5.040107060614814,0.0010291473050681075,5.04
11384,0.5285144280765671,0.038564331347275674,0.55
11410,2.1734053708116425,0.0047403030713744874,2.17
11422,3.264928532022177,0.34068526185650466,3.24
11442,2.8699845977897263,0.0003921541465510866,2.87
11443,1.6601572229661266,0.0013105569928379282,1.6600000000000001
11470,1.140026178357455,0.0008128613401469333,1.1400000000000001
11521,1.099787465756034,0.0052299463609234275,1.1
11538,2.328756343844144,0.0033161540667026204,2.33
11584,2.6265631222908756,0.006167003686022993,2.63
11622,5.319999995760001,6.5115260914814545e-06,5.32
11623,0.9092573868514894,0.043590118052116295,0.88
11625,2.250072526731736,0.0008485323817367557,2.25
11655,3.509730375408291,0.0016197371689989147,3.5100000000000002
11686,2.4699999999999918,9.45014231220069e-09,2.47
11824,0.7190296638979552,0.053513621297858686,0.75
11854,2.9998537465031023,0.0016162815539283325,3.0
11936,4.380000000176305,1.817952318082834e-06,4.38
12018,4.12,4.690135529101573e-11,4.12
12066,1.2601022007170746,0.0012935592748742441,1.26
12122,3.5500000000000003,2.3358515948058374e-12,3.5500000000000003
12158,1.4200000000000002,2.220446049250339e-16,1.42
12161,1.2531315155130345,0.007775399852633502,1.26
12169,3.8800660009679797,0.0008532602960659988,3.88
12179,1.4983721105890637,0.033052149417003004,1.51
12190,2.091252990851822,0.0033105794049914854,2.09
12239,1.3799913391682437,0.000348483204768885,1.3800000000000001
12314,0.9499999999999998,1.5701038578305392e-16,0.9500000000000001
12326,1.7400000000000009,3.791566539950002e-09,1.74
12341,0.19672489863592088,0.15025985976606224,0.19
12383,1.469999999999999,1.5189483502115602e-11,1.47
12416,3.992812303072497,0.004495996236076803,3.99
12468,1.4100000000000001,1.2921141143206474e-13,1.41
12474,1.4199999999999997,8.165535186211093e-11,1.42
12502,1.9236528001822015,0.1451152815898067,1.81
12509,1.4799999440080078,2.6619441192176055e-05,1.48
12531,0.7597877720977859,0.002751870014100723,0.76
12611,1.8313767089056032,0.008122146450159243,1.82
12615,1.9954975037049973,0.040192663094883806,2.02
12658,2.2399999324101505,0.0001869433449891301,2.24
12686,0.9154028835351267,0.010663661956074195,0.92
12688,3.742847984983232,0.4494033372531849,3.83
12695,0.8002129447653803,0.0637711372835815,0.86
12701,0.9621335646730288,0.020329826291403147,0.96
12702,2.973629685871358,1.547691134747203,1.58
12753,0.9941653205343359,0.02456927495699629,1.0
12780,2.869999999999999,6.28134006928453e-16,2.87
12817,1.631085982683873,0.007150136625463787,1.6300000000000001
12967,2.71,1.7833733601662944e-13,2.71
12969,1.65999965849706,5.843725538754703e-05,1.6600000000000001
13099,0.5999998654116779,3.66860342066083e-05,0.6
13105,1.12,3.1696265210773467e-16,1.12
13141,6.590000000000012,1.1703133817787955e-08,6.59
13149,0.11039179465537156,0.03806864393566164,0.13
13189,8.270000000112113,1.058864298987129e-06,8.27
13192,1.9102983999698206,0.0025591086365473153,1.9100000000000001
13194,4.510626153904484,0.0031227606585921817,4.51
13227,3.0299999991565483,2.9042228629354198e-06,3.0300000000000002
13236,1.6732297782505101,0.00851134447226821,1.67
13245,0.9104367434164498,0.030050466574629668,0.92
13260,5.590221163047127,0.0014706180258115245,5.59
13297,1.9834468445978113,0.05065353184391768,1.99
13338,1.5006000853982526,0.0023836851319216108,1.5
13358,3.549999999901872,9.908021678376216e-07,3.5500000000000003
13388,1.3280295403432294,0.011209123747394053,1.33
13394,3.5195633676520766,0.002043626721963096,3.52
13422,1.4362946649548554,0.01905443494676767,1.44
13471,1.5399999917306544,3.103286623082399e-05,1.54
13472,1.9805123655993964,0.6835959512910459,1.81
13482,3.0900001402093227,4.216190817977185e-05,3.09
13524,4.059999999902332,1.013590864515255e-06,4.0600000000000005
13530,3.0713748953554343,0.003455587565990679,3.0700000000000003
13583,0.21042143675612163,0.04729001382729106,0.2
13585,1.2906200924692468,0.004428635326934932,1.29
13617,0.5088250525051817,0.004298178565534417,0.51
13681,0.6204171490399067,0.03278636988592301,0.59
13701,1.4379908130098165,0.005647722153335335,1.44
13709,1.662540348758457,0.01588004238300368,1.6500000000000001
13724,3.3199999887672744,1.0598449522165643e-05,3.3200000000000003
13788,2.0999999999999996,9.26670252963784e-13,2.1
13850,1.678929969113066,0.056368213748893295,1.6500000000000001
13915,3.230000000029609,5.441354802741467e-07,3.23
13920,2.4959703365335186,0.008957206400087585,2.49
13963,2.7990423631935712,0.008472258977189978,2.8000000000000003
13964,2.538404682263993,0.018976821728519267,2.5500000000000003
14059,2.2240767741594465,0.039923922033921776,2.2
14069,5.789999783896658,4.6486414375569314e-05,5.79
14139,4.130000000000001,9.178919440530635e-10,4.13
14143,0.5173231820226433,0.019031838474991545,0.5
14150,1.9100001083436917,3.2915424648107326e-05,1.9100000000000001
14171,2.18999994601429,2.3343784239366545e-05,2.19
14285,2.0200000020453768,4.522660653010683e-06,2.02
14332,1.3201805913853446,0.0023752319166087375,1.32
14360,1.020461981187921,0.0047779169163866915,1.02
14381,1.4800000000000002,2.827292503651335e-10,1.48
14440,1.4100000000000006,2.2693709414548536e-09,1.41
14455,2.3499974866465516,0.00019705513367185775,2.35
14456,2.312008864033574,0.3515490035521233,2.31
14464,2.328661517793404,0.004373587462232621,2.33
14494,1.820000206255536,9.08833694955144e-05,1.82
14502,1.657841486983008,0.013351420438380305,1.6600000000000001
14523,3.7006309897230363,0.0113690465752798,3.71
14530,1.4558800046476905,0.3355241745594718,1.6600000000000001
14598,4.160000253169414,5.031530723757569e-05,4.16
14643,2.2999990557728514,0.00010181849254896599,2.3000000000000003
14659,1.3302319072415179,0.043472949459505854,1.4000000000000001
14673,2.3031362230868977,0.004639679079706849,2.3000000000000003
14707,0.5376101234325739,0.01071816214378223,0.53
14722,1.9117765435175824,0.004425307017245732,1.9100000000000001
14745,2.869999999999999,1.145186508822336e-09,2.87
14832,4.45,2.0101494472713125e-12,4.45
14839,0.9599971067289458,0.0007714781841204297,0.96
14861,3.010000000000001,8.881788119533983e-16,3.0100000000000002
14879,2.305797974719172,0.004937523543240815,2.31
14950,1.6699583855137685,0.0010030509668007117,1.67
14972,1.0294744778061045,0.04091253656682274,1.03
15109,0.7870696778786421,0.02444694288241864,0.79
15142,0.8937004376400767,0.04244620023706363,0.92
15280,5.219999999999549,6.739986809338249e-08,5.22
15322,3.6999999999999997,8.837587671025659e-09,3.7
15329,2.2801219116032683,0.0010973848885719839,2.2800000000000002
15354,1.9696402132786914,0.0018623856425732407,1.97
15371,3.6301826752267328,0.012832265169745283,3.63
15420,3.61,2.7100960199040073e-14,3.61
15554,2.2415757910772207,0.11641107462161189,2.3000000000000003
15577,2.3045308275057814,0.004977942429566578,2.3000000000000003
15682,0.6699999996103186,4.53461916085764e-06,0.67
15724,2.246682628257907,1.089779668925712,1.72
15746,1.4699869793136233,0.00045629232092920006,1.47
15772,4.639999886894163,3.363102116874082e-05,4.64
15795,0.6590579956071638,0.17474764801792003,0.75
15867,2.1804562379477814,0.0021344228820565463,2.18
15947,0.7543801005399265,0.044871043246847965,0.77
15980,2.559999999992243,2.785380975140853e-07,2.56
15984,0.5999403934653547,0.1107142432538104,0.71
16038,1.011255186313052,0.036250639398465796,1.03
16064,2.567792172186814,0.6453805603071997,3.0
16112,1.7000000000008648,9.29670684303298e-08,1.7
16144,3.22,2.1939871618669714e-12,3.22
16184,3.0220813736096117,0.0193434922481579,3.0300000000000002
16261,1.4900000000379083,6.167239737627134e-07,1.49
16264,0.8314548848928639,0.005519324958672484,0.8300000000000001
16304,0.6700000000000924,3.0400748477647895e-08,0.67
16345,3.3226532306637995,0.004415050813194407,3.3200000000000003
16352,0.16010257938805555,0.0010734696372696254,0.16
16354,0.6036321839085629,0.005753039146333975,0.6
16388,1.6699153388820516,0.023167880746480858,1.67
16427,1.544056945037225,0.016792879013001475,1.54
16504,2.926583835902778,0.13593733189754437,2.92
16528,1.67,1.577798437575427e-11,1.67
16543,1.3716691185178627,0.023114517012606424,1.36
16560,3.9700000048107675,6.9359668667027545e-06,3.97
16573,1.4699670905202054,0.0010372131976796486,1.47
16589,4.589999999863396,1.1689297212283877e-06,4.59
16602,3.6000097723986233,0.00031245557516967865,3.6
16685,4.71621140294026,0.004851031118879464,4.72
16690,1.6899999999999995,2.298341431662586e-15,1.69
16730,7.799999999786166,1.462305326853747e-06,7.8
16781,8.004256184853224,0.06823966635798621,8.06
16811,3.1860484904077775,1.3344363906559393,1.56
16838,1.7734094989086884,0.3222584694133819,1.59
16842,3.309999999999999,7.11890823807708e-16,3.31
16866,1.2562534405960717,0.17408826146032447,1.19
16900,1.5999991056348493,0.00013820195602268548,1.6
16935,4.1599998930333095,3.270558797900431e-05,4.16
16939,1.2890759332751491,0.005057288617441233,1.29
16951,1.435803950375027,0.032339876952240144,1.44
16964,1.4215765554327249,0.004457058439586682,1.42
17046,1.2616836699707632,0.003750975303251458,1.26
17103,1.4798499378887076,0.0036166988806897037,1.48
17122,1.420274086200868,0.002362991693528086,1.42
17133,3.249998760437234,0.0001365090177471288,3.25
17157,2.3099999999999996,6.377991549692137e-16,2.31
17186,0.7660230584314713,0.03500546231267354,0.77
17238,0.05499895479740594,0.012283932821958719,0.05
17303,0.9553691990768061,0.014856630170315672,0.96
17306,1.472174146182028,0.004722999973967909,1.47
17315,1.1869864732292092,0.15271384283247516,1.19
17316,1.0925013601927904,0.00433255457415692,1.09
17454,3.2000001767642403,4.20429680987592e-05,3.2
17467,1.4684419602487877,0.003746713944446929,1.47
17536,2.7499999984556216,3.9298560194525545e-06,2.75
17563,3.880109735349326,0.0010447481405545073,3.88
17601,0.679513859428813,0.004079579343900964,0.68
17630,0.9199836479405366,0.00042976570337545443,0.92
17647,0.9815274320246484,0.013264501132474057,0.99
17742,1.0897415939306891,0.0034166442402404603,1.09
17762,2.590000000189855,1.377883378178035e-06,2.59
17775,0.6056999758897744,0.010358174283647555,0.6
17799,1.9902001983108304,0.0014147149323828863,1.99
17905,1.4799999957652845,6.5339791138137975e-06,1.48
17922,2.2857943082337218,0.006045329606198826,2.29
17978,4.530000043593045,2.0878902298764238e-05,4.53
17982,1.5608575671793916,0.06641051271797102,1.6
18075,2.3400018918046834,0.00014074061745419418,2.34
18118,1.789986682195715,0.0013962913339986781,1.79
18161,1.5292415504420016,0.025875208908955262,1.54
18170,0.6438911327379826,0.027361862900832954,0.68
18175,1.9600275955312942,0.0008770174181427938,1.96
18197,1.1500161218423113,0.0004679225893414265,1.1500000000000001
18198,1.0750248787395296,0.011936056934678207,1.08
18225,3.1399999999999997,1.1212572567395452e-12,3.14
18271,3.8977040995307073,0.004219923107089861,3.9
18463,0.7487879457099518,0.01232706725424987,0.75
18490,2.209999999999456,7.372861662416968e-08,2.21
18505,1.855654179926066,0.00739620974312294,1.85
18515,2.743802692858872,0.004854846530294274,2.74
18582,3.328530891848879,0.0035487837245708033,3.33
18640,1.6501966315716883,0.5888681655226141,2.05
18720,2.239964015766918,0.0006071603597143943,2.24
18754,1.049977875150101,0.0005186691094214022,1.05
18853,2.173622093915388,0.005151363252180615,2.17
18867,2.3154773656005325,0.005116414386019739,2.32
18879,1.2700000000000007,7.425971203935661e-09,1.27
18892,1.022658749421927,0.1534882996629933,1.07
18900,2.54277489916379,0.00688043604798539,2.54
18906,1.6128083631559178,0.015456147847945162,1.61
18960,1.9386425039453026,0.1135218028263736,1.83
19000,1.8334692607833702,0.005732710025999134,1.83
19088,2.7838534758538316,0.0076054527464593305,2.7800000000000002
19132,1.0900020957484735,0.00014498125058417895,1.09
19177,1.921739419737457,0.11635376486806076,1.94
19208,3.878985303912484,0.0030262933529006555,3.88
19304,2.47000190932609,0.00013816517422833563,2.47
19309,1.7499999999999998,2.220446049250313e-16,1.75
19361,1.099861992849551,0.005399153171438403,1.1
19439,3.199999999997093,1.7051621042232976e-07,3.2
19454,2.1600477879766693,0.0006896350077936073,2.16
19457,2.6699999997974366,1.423248083595757e-06,2.67
19515,2.6703115233880075,0.001737294284153348,2.67
19570,0.5606873456404928,0.002530354142165875,0.56
19765,2.749999998705407,3.598143542908805e-06,2.75
19769,4.5399999025957944,4.496253233192401e-05,4.54
19849,1.4495093992899237,0.006431663301077968,1.45
19876,6.080000419968743,6.480363456827944e-05,6.08
19892,2.7988265657710616,0.0036961275421628875,2.8000000000000003
19895,2.7972005882941153,0.0044897005689387565,2.8000000000000003
19921,0.8430899225254863,0.02016125186104148,0.84
19984,2.9899998327776784,4.089311756278854e-05,2.99
20090,0.9155960442146626,0.031931557987094634,0.92
20093,3.6758573830428913,0.004925941001200137,3.68
20100,3.2847736469527686,0.03838055824617713,3.27
20218,2.8,4.440892101884668e-16,2.8000000000000003
20283,4.130005506891845,0.00023460305320680572,4.13
20302,0.5902219654401396,0.0014738873134218572,0.59
20329,0.7551656732974176,0.02221002189464193,0.74
20360,1.26529657073966,0.018163731003952483,1.26
20366,2.8795680233492855,0.0020330944337391735,2.88
20380,0.6361653963128441,0.024751500942859897,0.63
20431,2.309999999524818,2.2116706715446506e-06,2.31
20526,0.6039882659620095,0.009844871510768842,0.6
20581,0.7500000000000001,2.0748678422153984e-16,0.75
20632,2.40609493270696,0.00572807885562073,2.41
20636,0.6695129869691125,0.0026654336940381807,0.67
20671,1.96079697419193,0.00275178060671163,1.96
20674,1.2513148149938993,0.018438702166372806,1.25
20725,2.0958675340978687,0.34412906690481604,2.23
20738,1.8694640550461608,0.0022521574240006456,1.87
20757,1.1899998361761082,4.391341972641026e-05,1.19
20766,1.146976370265582,0.08994287730417724,1.1
20895,2.1740977597292455,0.005139547246198171,2.17
20901,2.5399999999999996,5.529899467906058e-10,2.54
20916,2.31013161314683,0.0011439360749919878,2.31
20919,5.81,1.1231680889193239e-13,5.8100000000000005
20999,3.9499995572865867,6.653523983360417e-05,3.95
21006,1.4250065154478015,0.03826410686033611,1.42
21061,1.3867424988890726,0.021625821260234032,1.3800000000000001
21079,1.6980469141424435,0.022560904265610013,1.7
21089,3.219994060227102,0.00024364410125673715,3.22
21172,2.0491081505934825,0.0516453667931147,2.06
21190,2.229999999236558,2.7631267910314797e-06,2.23
21205,8.9431739613772,0.02290944798983237,8.94
21299,1.5299997731232515,4.763104037444541e-05,1.53
21318,1.9713721499671635,0.005205769248124784,1.97
21351,2.1699979005865258,0.00014487831909122645,2.17
21376,0.7661150043860507,0.7022298721359675,0.68
21394,1.6599999999999993,2.528679603979621e-09,1.6600000000000001
21431,2.179924275306424,0.0009433843983012313,2.18
21445,1.2452579136331663,0.031077038725102833,1.24
21527,1.3699266081303316,0.0024885098842709523,1.37
21545,1.4524795869659521,0.030462288726650865,1.45
21572,0.780024005024424,0.0008347457516972363,0.78
21574,2.8574543788220295,1.3393238197242396,4.41
21693,1.810129944687606,0.0012598871135681027,1.81
21710,3.1900000006794684,2.606662059000392e-06,3.19
21713,1.9599744519634348,0.0008799112092476839,1.96
21733,3.8100000000000005,8.491031145310865e-16,3.81
21743,3.080000018053857,1.343645229792986e-05,3.08
21760,3.470000002093774,4.575777516457763e-06,3.47
21848,1.169999956681105,2.0813146699512932e-05,1.17
21881,1.3707537121785776,0.16101179723954037,1.43
21893,0.8296187699637366,0.0047310700388337274,0.8300000000000001
21898,0.6702185303810907,0.001484117629209762,0.67
21941,0.8746658913237871,0.048454962646796024,0.86
22004,2.6676732087095525,0.005084948989417209,2.67
22015,1.018676038055389,0.006875436634329609,1.02
22018,8.86549806958087,0.05527085889009699,8.870000000000001
22028,2.479996648887868,0.0002588561733775124,2.48
22091,0.7878642108975762,0.011474792954377058,0.79
22109,1.4632045827076743,0.0510448238038119,1.44
22143,0.9598056238932647,0.0023151073861581595,0.96
22179,2.2700324681357875,0.0006203986891359461,2.27
22188,1.6951988054120999,0.03887038246009657,1.68
22215,1.7799277441886738,0.0008469576206363495,1.78
22235,1.62,1.9352524953598647e-16,1.62
22267,2.329537390654018,0.3415119411690036,2.5300000000000002
22269,2.3599999997366914,1.6228024096277388e-06,2.36
22285,3.086298032878271,0.0466579312016502,3.09
22286,10.049384358873782,0.21937646913368306,9.89
22328,1.656695217781003,0.005808110188307518,1.6600000000000001
22341,2.3084796747876344,0.012292130738705647,2.31
22365,5.240000213641136,4.6220836543859616e-05,5.24
22367,1.9600010077340717,0.00010038175744486037,1.96
22370,0.9100154535175834,0.00039641346991777605,0.91
22379,2.1488548814521944,0.007615413191845245,2.15
22395,0.5926868094874871,0.005502066954888556,0.59
22400,0.5854104468640006,0.005436879615135605,0.59
22417,1.8823871100960157,0.10275183151202526,1.75
22431,9.270000000000001,3.194730465713071e-15,9.27
22495,3.2199999994880115,2.2627167449760976e-06,3.22
22501,1.9399594587736653,0.002127025289970557,1.94
22512,0.4976232640596063,0.13129131248055392,0.35000000000000003
22532,1.4400000000000002,9.235811147619046e-15,1.44
22540,1.3382448600036987,0.004055630466433625,1.34
22603,1.7100000000000009,3.824247772854801e-09,1.71
22608,1.460326548157653,0.001788265200546038,1.46
22610,2.2203031778305626,0.0017151563780486575,2.22
22634,1.5199999999999998,6.994489064145915e-16,1.52
22660,2.6399999999999997,8.857324319458811e-10,2.64
22665,0.5662561976367572,0.011173787161370217,0.56
22696,1.0371342148732712,0.05835569541096842,1.12
22712,2.545296081638463,0.0074036100056408495,2.54
22752,3.859999273425867,8.523622126565869e-05,3.86
22763,4.149999999893617,1.0314258450384735e-06,4.15
22802,6.160000000000001,5.04964605122121e-10,6.16
22834,6.099935561192366e-10,2.480314408159944e-06,0.0
22904,3.8799999999999994,1.4854235659683817e-13,3.88
22929,1.0218460362706818,0.0038797567957468432,1.02
22930,3.9999434087623076,0.0010603880276112275,4.0
22932,1.4600000000000002,5.749327206911389e-13,1.46
22960,3.8100000000000005,7.41412913806318e-13,3.81
23064,1.6999999999999997,7.847653880678353e-10,1.7
23072,2.3000184277594413,0.00047434230609145285,2.3000000000000003
23089,2.2858658118465356,0.005015082076732439,2.29
23146,1.5741487951408704,0.012947527225979059,1.58
23157,2.046803963847426,0.024664164038262562,2.05
23203,0.6071196116603501,0.01226348368540334,0.61
23216,3.063083131399286,0.006129686781597192,3.06
23219,0.9199923604739143,0.00027629159138677366,0.92
23248,3.15,5.157899360398362e-10,3.15
23294,2.3199999999999976,3.5338909078052957e-09,2.32
23342,1.2700000000000011,9.155133597060578e-16,1.27
23351,1.8500089351357205,0.00033696140722482416,1.85
23353,0.4486207599894062,0.0037804966237168143,0.45
23398,3.8199971745264247,0.0001680677020061244,3.8200000000000003
23401,0.6074326461247376,0.020288340546687152,0.6
23419,,,0.0
23435,0.9228378377861833,0.021047540802319745,0.92
23456,1.49000000000211,1.9136382634824833e-07,1.49
23457,3.9899867584196644,0.13988146944244753,4.04
23512,2.18,6.657254377049271e-10,2.18
23517,1.2423694660946119,0.6169353084591258,1.95
23576,3.660000000001306,1.3556193208118803e-07,3.66
23583,3.2199999999999998,2.1634881855141308e-11,3.22
23597,1.1699616537330393,0.0007538535952545077,1.17
23663,1.6300000000000001,3.3584788926525354e-17,1.6300000000000001
23667,2.7691833563007866,0.002738554197997926,2.77
23671,0.9107177262484287,0.0036786265482179155,0.91
23731,6.810610249703428,4.860072769434037,2.92
23745,2.9900001121040556,6.863830161396193e-05,2.99
23758,0.5531480178844477,0.037062569286418476,0.55
23781,3.7170792608294905,0.023134185512157613,3.71
23835,2.2099999821054874,1.3377636608968161e-05,2.21
23881,1.439999966195217,1.8386045947089147e-05,1.44
23906,0.9821958107562377,0.15462937664248166,0.88
23922,2.169999997829754,4.658590065873189e-06,2.17
23924,2.55999999974793,1.587671714148945e-06,2.56
23943,4.060000005890686,7.675078493370266e-06,4.0600000000000005
23982,4.070000000000001,1.1820380748591907e-12,4.07
23989,1.9200078500034168,0.0002800685935669292,1.92
24032,1.5399999491185463,6.342886286551823e-05,1.54
24038,0.9144936697825001,0.01942183582162574,0.92
24063,6.030000000000001,1.5550304465064497e-15,6.03
24085,0.6216840957569667,0.006323151219890865,0.62
24090,1.4600000189331308,1.5341919642151674e-05,1.46
24145,2.7699999999999996,8.008895992498531e-13,2.77
24166,6.100000004939358,7.02805337892762e-06,6.1000000000000005
24167,6.1,1.6712303974678343e-10,6.1000000000000005
24204,2.2940278315940814,0.005349095629599986,2.29
24228,0.3579523567570875,0.004035441977801562,0.36
24279,0.18315960091620842,0.046778669590226356,0.14
24286,1.5565982996540184,0.14188707829676298,1.47
24307,2.289999999997437,1.612266321219938e-07,2.29
24309,3.7090688797416256,0.002905893605792516,3.71
24311,6.1000000000000005,8.45507558114918e-27,6.1000000000000005
24341,0.8845546426836164,0.021121940301546016,0.92
24437,2.4515420953324294,0.09499504713696676,2.54
24481,1.6669833326860626,0.023877675168576022,1.67
24501,1.2799999999999998,1.933304625383756e-13,1.28
24550,0.42433418189357,0.019684001636283508,0.43
24678,2.3,8.517257666650093e-12,2.3000000000000003
